ticker,name,exchange,category name,country
SPJ.F,"SciClone Pharmaceuticals, Inc.",FRA,,France
RGO.F,"Regeneron Pharmaceuticals, Inc.",FRA,,France
53S1.F,Supreme Pharmaceuticals Inc.,FRA,,France
S90.DE,"Synergy Pharmaceuticals, Inc.",FRA,,France
0PP.F,"Portola Pharmaceuticals, Inc.",FRA,,France
2VP.F,Veritas Pharma Inc.,FRA,,France
PTCA.F,"Pharol, SGPS S.A.",FRA,,France
PQZ.F,PHH Corporation,FRA,,France
PQ2.F,"Photronics, Inc.",FRA,,France
1P9.F,PharMerica Corporation,FRA,,France
PXM.F,Phoenix Mecano AG,FRA,,France
PTC.F,"Pharol, SGPS S.A.",FRA,,France
PK5.F,Basilea Pharmaceutica AG,FRA,,France
PH7.F,PHYLOGICA LTD.,FRA,,France
N4CN.F,"Paratek Pharmaceuticals, Inc.",FRA,,France
WPS.F,"West Pharmaceutical Services, Inc.",FRA,,France
ENMN.F,"CASI Pharmaceuticals, Inc.",FRA,,France
73C.F,"Concert Pharmaceuticals, Inc.",FRA,,France
TEL1.F,Sihuan Pharmaceutical Holdings Group Ltd.,FRA,,France
R3X.F,"Rexahn Pharmaceuticals, Inc.",FRA,,France
9IP.F,Inotek Pharmaceuticals Corporation,FRA,,France
W66A.F,Phillips 66 Partners LP,FRA,,France
136.F,"Adamas Pharmaceuticals, Inc.",FRA,,France
2TK.F,"Tokai Pharmaceuticals, Inc.",FRA,,France
PI1.F,Pinetree Capital Ltd.,FRA,,France
PI7.F,"Primerica, Inc.",FRA,,France
PI2.F,Proteome Sciences plc,FRA,,France
PID.F,"PICO Holdings, Inc.",FRA,,France
TC0.F,"TC PipeLines, LP",FRA,,France
PIT.F,Pittler Maschinenfabrik AG,FRA,,France
PWC.F,Pinnacle West Capital Corporation,FRA,,France
PLR.F,Pilbara Minerals Limited,FRA,,France
2IP.F,Inter Pipeline Ltd.,FRA,,France
6PP.F,Pilgrim's Pride Corporation,FRA,,France
PJ2.F,ProMetic Life Sciences Inc.,FRA,,France
PJTA.F,Pluristem Therapeutics Inc.,FRA,,France
PKY1.F,Polski Koncern Naftowy ORLEN Spólka Akcyjna,FRA,,France
PKW.F,Polyplex (Thailand) Public Company Limited,FRA,,France
PK2.F,PATRICK IND. INC.,FRA,,France
PKV.F,PKV.F,FRA,,France
PKB.F,Park & Bellheimer AG,FRA,,France
I9K.F,InPost S.A.,FRA,,France
P21N.F,ArcPacific Resources Corp.,FRA,,France
RUSAL.PA,United Company RUSAL Plc,PAR,Aluminum,France
8SP.F,Superior Plus Corp.,FRA,,France
2YS.F,Synthos S.A.,FRA,,France
PM8.F,"Premier, Inc.",FRA,,France
PMTA.F,PTC Inc.,FRA,,France
98P.F,"PNM Resources, Inc.",FRA,,France
PNE3.F,PNE Wind AG,FRA,Electric Utilities,France
PNC2.F,"Great Elm Capital Group, Inc.",FRA,,France
PNC1.F,"GREAT ELM CAP.GR.NEW-,001",FRA,,France
PNX.F,Pasinex Resources Limited,FRA,,France
PTI.LS,PTI.LS,ENX,,France
PZ6.F,PZ6.F,FRA,,France
POZG.F,Intercept Energy Services Inc.,FRA,,France
PW2.F,"Powell Industries, Inc.",FRA,,France
PLY.F,"Polycom, Inc.",FRA,,France
PY9.F,PolyOne Corporation,FRA,,France
PU8.F,Public Power Corporation S.A.,FRA,,France
P6K.F,Proton Power Systems Plc,FRA,,France
PLUN.F,Plug Power Inc.,FRA,,France
POV1.F,"PRA Group, Inc.",FRA,,France
POF.F,"Proofpoint, Inc.",FRA,,France
T86.F,"TRI Pointe Group, Inc.",FRA,,France
PO9.F,"The Navigator Company, S.A.",FRA,,France
58I.F,"Intrepid Potash, Inc.",FRA,,France
4IP.F,Parkway Minerals NL,FRA,,France
1PS.F,"Power Solutions International, Inc.",FRA,,France
2WP.F,"World Point Terminals, LP",FRA,,France
2CP.F,Capital Power Corporation,FRA,,France
POH1.F,Carnival plc,FRA,,France
4QQN.F,Points International Ltd.,FRA,,France
POJN.F,"Prologis, Inc.",FRA,,France
PWI.F,"Power Integrations, Inc.",FRA,,France
PTB.F,"POTBELLY CORP. DL -,01",FRA,,France
UP7.F,United Power Technology AG,FRA,,France
PLUN.DE,Plug Power Inc.,FRA,,France
SGR.F,Singapore Post Limited,FRA,,France
3PON.F,POLO RESOURCES LTD NEW,FRA,,France
2T4.F,"TerraForm Power, Inc.",FRA,,France
9S9.F,Sun.King Power Electronics Group Limited,FRA,,France
POUN.F,Prospero Silver Corp.,FRA,,France
PL6.F,Polaris Industries Inc.,FRA,,France
2NI.F,Intertape Polymer Group Inc.,FRA,,France
PP4A.F,POPULAR INC. NEW DL 6,FRA,,France
P9PN.F,Pacific Potash Corporation,FRA,,France
G8O2.F,Polaris Infrastructure Inc.,FRA,,France
0P2.F,Potash Ridge Corporation,FRA,,France
SP1.F,Pool Corporation,FRA,,France
2PO.F,"Post Holdings, Inc.",FRA,,France
4PM.F,Polaris Materials Corporation,FRA,,France
POH3.F,Carnival plc,FRA,,France
1PL.F,1PL.F,FRA,,France
PPQ.F,"PPG Industries, Inc.",FRA,,France
PPY.F,"Prosperity Bancshares, Inc.",FRA,,France
SNF.F,Senior Housing Properties Trust,FRA,,France
PQ51.F,Paramount Resources Ltd.,FRA,,France
PQ6.F,Starpharma Holdings Limited,FRA,,France
PQ3.F,"Provident Financial Services, Inc.",FRA,,France
T3T1.F,Seven Principles AG,FRA,,France
PLQ.F,Platform Specialty Products Corporation,FRA,,France
5BS.F,"Suburban Propane Partners, L.P.",FRA,,France
6SL.F,Silver Predator Corp.,FRA,,France
1P2.F,Prophecy Development Corp.,FRA,,France
PS8.F,"PriceSmart, Inc.",FRA,,France
6P7.F,Pretium Resources Inc.,FRA,,France
PUK.F,PRD Energy Inc.,FRA,,France
SU1N.F,Swiss Prime Site AG,FRA,,France
PXR.F,"Praxair, Inc.",FRA,,France
WXE.F,"UMH Properties, Inc.",FRA,,France
SQI.F,"Simon Property Group, Inc.",FRA,,France
PSM.F,ProSiebenSat.1 Media SE,FRA,Broadcasting - TV,France
PSE.F,Public Service Enterprise Group Incorporated,FRA,,France
PSH.F,Sernova Corp.,FRA,,France
RUIDS.PA,RUIDS.PA,PAR,,France
PS1.F,"Computer Programs and Systems, Inc.",FRA,,France
PSN.F,SENSIO TECHNOLOGIES INC.,FRA,,France
PSAN.F,PSI Software AG,FRA,Business Software & Services,France
PV3A.F,pSivida Corp.,FRA,,France
PTOF.F,PTT Public Company Limited,FRA,,France
S4LA.F,"Sonae Indústria, S.G.P.S., S.A.",FRA,,France
7IP.F,Innovative Properties Inc.,FRA,,France
P91.F,"PTC Therapeutics, Inc.",FRA,,France
RN4.F,"REN - Redes Energéticas Nacionais, SGPS, S.A.",FRA,,France
6SC.F,"SC, SGPS, SA",FRA,,France
PTM.F,"Plantronics, Inc.",FRA,,France
SCS.F,"SDC- Investimentos, SGPS, SA",FRA,,France
P6V.F,Pura Vida Energy NL,FRA,,France
6PU.F,"Pure Storage, Inc.",FRA,,France
8CP.F,Canfor Pulp Products Inc.,FRA,,France
P5X.F,Purepoint Uranium Group Inc.,FRA,,France
PUP.F,Public Storage,FRA,,France
PUR.F,Paladin Energy Ltd,FRA,,France
PVH.F,PVH Corp.,FRA,,France
TPE.F,PVA TePla AG,FRA,Diversified Machinery,France
PVDA.F,Sterling Bancorp,FRA,,France
PWT.F,TFS Financial Corp,FRA,,France
PWO.F,Progress Werk Oberkirch AG,FRA,Auto Parts,France
PX9.F,"Pain Therapeutics, Inc.",FRA,,France
PXS.F,Paragon Care Limited,FRA,,France
PX4.F,Plexus Corp.,FRA,,France
PYX.F,Schroders plc,FRA,,France
PYW.F,PYI Corporation Limited,FRA,,France
PZM.F,Panoro Minerals Ltd.,FRA,,France
PZ9.F,Precious Shipping Public Company Limited,FRA,,France
PZ21.F,Groupe Partouche SA,FRA,,France
PZS.F,Scherzer & Co. AG,FRA,Conglomerates,France
PZ1.F,"RAVE Restaurant Group, Inc.",FRA,,France
PZR.F,Home Retail Group plc,FRA,,France
7PZ.F,Powszechny Zaklad Ubezpieczen Spólka Akcyjna,FRA,,France
RAX.F,Range Resources Corporation,FRA,,France
RA6.F,Rayonier Inc.,FRA,,France
R7D.F,"Rapid7, Inc.",FRA,,France
RNKA.F,The Rank Group Plc,FRA,,France
RDS.F,RadiSys Corporation,FRA,,France
RAA.F,RATIONAL Aktiengesellschaft,FRA,Industrial Equipment Wholesale,France
RYQ.F,Rayonier Advanced Materials Inc.,FRA,,France
RAC.F,"Rent-A-Center, Inc.",FRA,,France
8SR.F,Silver Range Resources Ltd.,FRA,,France
R42.F,"Rackspace Hosting, Inc.",FRA,,France
RA3A.F,RAIT Financial Trust,FRA,,France
RLL.PA,Radiall S.A.,PAR,,France
RAG.F,Radian Group Inc.,FRA,,France
T8RN.F,Rainmaker Resources Ltd.,FRA,,France
RGR1.F,Randgold Resources Limited,FRA,,France
U9O.F,Xped Limited,FRA,,France
RJF.F,"Raymond James Financial, Inc.",FRA,,France
RR5.F,Range Resources Limited,FRA,,France
RLH1.F,Rackla Metals Inc.,FRA,,France
51R.F,"RAMBLER MET.+MIN. LS -,01",FRA,,France
RAY.F,Rallye SA,FRA,,France
4FF.F,China Railway Construction Corporation Limited,FRA,,France
RGRA.F,"RANDGOLD RES.DL-,05 ADR",FRA,,France
RTN1.F,Raytheon Company,FRA,Aerospace/Defense - Major Diversified,France
RMB.F,Rambus Inc.,FRA,,France
RAZB.F,Ratos AB,FRA,,France
RV1.F,"Raven Industries, Inc.",FRA,,France
RMM.F,Ramirent Oyj,FRA,,France
RB0.F,Regenxbio Inc.,FRA,,France
RBE1.F,"Renewable Energy Group, Inc.",FRA,,France
RB4.F,Robex Resources Inc.,FRA,,France
RIK.F,"RCI Hospitality Holdings, Inc.",FRA,,France
RCF.F,Teleperformance SE,FRA,,France
RCIB.F,Rogers Communications Inc.,FRA,,France
RCO.F,"Resources Connection, Inc.",FRA,,France
RL71.F,RDX TECHNOLOGIES,FRA,,France
RFGN.F,RFGN.F,FRA,,France
RFU2.F,Rizal Resources Corporation,FRA,,France
RF5.F,"RF Industries, Ltd.",FRA,,France
RFFA.F,Rediff.com India Limited,FRA,,France
RFS.F,Resverlogix Corp.,FRA,,France
RFYA.F,Transition Therapeutics Inc.,FRA,,France
RF9.F,RF9.F,FRA,,France
RGB.F,Regenbogen AG,FRA,,France
RG6.F,Rogers Corporation,FRA,,France
EN2.F,Energa SA,FRA,,France
RGI.F,Regis Corporation,FRA,,France
RGN.F,Repligen Corporation,FRA,,France
RHM.F,Rheinmetall AG,FRA,Diversified Machinery,France
RHE.F,RHE.F,FRA,,France
RH8.F,Tiger Resources Limited,FRA,,France
20R.F,Rice Energy Inc.,FRA,,France
RIB.F,RIB Software SE,FRA,,France
UHH.F,UHH.F,FRA,,France
3RCA.F,"RingCentral, Inc.",FRA,,France
RILB.F,RILB.F,FRA,,France
RIO1.F,Rio Tinto plc,FRA,Industrial Metals & Minerals,France
4R5.F,"RIGNET INC. DL-,001",FRA,,France
R7G.F,Riocan Real Estate Investment Trust,FRA,,France
3T9.F,Rift Valley Resources Limited,FRA,,France
R52.F,Richmond Minerals Inc.,FRA,,France
3JD.F,"RIGHTMOVE PLC LS -,01",FRA,,France
R99.F,Riverside Resources Inc.,FRA,,France
2R8.F,Ritchie Bros. Auctioneers Incorporated,FRA,,France
RJR1.F,"Stereotaxis, Inc.",FRA,,France
RJA.F,Talisman Mining Limited,FRA,,France
RJN.F,Strike Energy Limited,FRA,,France
RKM.F,Red 5 Limited,FRA,,France
RKQ.F,Regis Resources Limited,FRA,,France
RKET.F,Rocket Internet SE,FRA,Technical & System Software,France
VO7.F,Vornado Realty Trust,FRA,,France
RLQ1.F,RLQ1.F,FRA,,France
RLG.F,"CoStar Group, Inc.",FRA,,France
RL1.F,RLI Corp.,FRA,,France
RLB.F,RLB.F,FRA,,France
8SB.F,Silver Bay Realty Trust Corp.,FRA,,France
RLD.F,"RPC, Inc.",FRA,,France
RLI.DE,Reliance Industries Limited,FRA,,France
WP4.F,Weingarten Realty Investors,FRA,,France
21S.F,"Spirit Realty Capital, Inc.",FRA,,France
RMT.F,Regina Miracle International (Holdings) Limited,FRA,,France
RM9.F,Enterprise Metals Limited,FRA,,France
RM1.F,"Endologix, Inc.",FRA,,France
RMN.F,"MediciNova, Inc.",FRA,,France
RME.F,ResMed Inc.,FRA,,France
RM6.F,Milacron Holdings Corp.,FRA,,France
RMC.F,Rémy Cointreau SA,FRA,,France
1T5.F,TAURON Polska Energia S.A.,FRA,,France
RN7.F,Regions Financial Corporation,FRA,,France
RNF.F,Meteoric Resources NL,FRA,,France
RN91.F,"Rentech, Inc.",FRA,,France
RNWA.F,"RealNetworks, Inc.",FRA,,France
RNO.F,"RetailMeNot, Inc.",FRA,,France
13F.F,Rothschild & Co SCA,FRA,,France
16R.F,Rogers Sugar Inc.,FRA,,France
2M1G.F,"Rosseti, Public Joint Stock Company",FRA,,France
5LM1.F,Rosita Mining Corporation,FRA,,France
8RR.F,Rockhaven Resources Ltd.,FRA,,France
RO41.F,Rotork plc,FRA,,France
RS8.F,Rosetta Stone Inc.,FRA,,France
ROG.F,Select Sands Corp.,FRA,,France
RWC.F,"Rockwell Collins, Inc.",FRA,,France
ROW.F,"Texas Roadhouse, Inc.",FRA,,France
RSO.F,"Ross Stores, Inc.",FRA,,France
RT6.F,"Roadrunner Transportation Systems, Inc.",FRA,,France
1FH.F,Freehold Royalties Ltd.,FRA,,France
33R.F,Rome Resources Ltd.,FRA,,France
RWM.F,"Rockwell Medical, Inc.",FRA,,France
RSI.F,Rofin-Sinar Technologies Inc.,FRA,,France
TZ3.F,"Tootsie Roll Industries, Inc.",FRA,,France
ROD.PA,RODRIGUEZ GROUP,PAR,,France
R91.F,R91.F,FRA,,France
6BC.F,Rockshield Capital Corp.,FRA,,France
ROP.F,"Roper Technologies, Inc.",FRA,,France
R5IA.F,Rochester Resources Ltd.,FRA,,France
RYL.F,RYL.F,FRA,,France
WF8B.F,Roxgold Inc.,FRA,,France
RWL.F,Rockwell Automation Inc.,FRA,,France
RP8.F,RPM International Inc.,FRA,,France
RPL.F,UPM-Kymmene Oyj,FRA,Paper & Paper Products,France
RPG.F,Regent Pacific Group Ltd,FRA,,France
RPU.F,"Republic Services, Inc.",FRA,,France
R4Q.F,RPCG Public Company Limited,FRA,,France
2IV.F,"INDIVIOR PLC DL 0,10",FRA,,France
RSU.F,Super Retail Group Limited,FRA,,France
RSL2.F,R. Stahl AG,FRA,,France
RSX.F,Sun Resources NL,FRA,,France
RT2.F,"RTI Surgical, Inc.",FRA,,France
RTO1.F,Rentokil Initial plc,FRA,,France
RTC.F,RealTech AG,FRA,Information Technology Services,France
39Y.F,"Rubicon Technology, Inc.",FRA,,France
4Q3.F,RPMGlobal Holdings Limited,FRA,,France
15R.F,"the Rubicon Project, Inc.",FRA,,France
7RM.F,Rugby Mining Limited,FRA,,France
RYW.F,"Ruby Tuesday, Inc.",FRA,,France
V38.F,EOS Russia,FRA,,France
ST2.F,STURM RUGER CO. INC. DL1,FRA,,France
N8L1.F,RUSFOREST AB,FRA,,France
RUNA.F,"Rush Enterprises, Inc.",FRA,,France
RUINV.PA,Rubis,PAR,,France
RU8.F,Renascor Resources Limited,FRA,,France
RUU.F,RUU.F,FRA,,France
RUD.F,"Rudolph Technologies, Inc.",FRA,,France
RVL1.F,"Revlon, Inc.",FRA,,France
RWE.F,RWE Aktiengesellschaft,FRA,Diversified Utilities,France
RWI.F,"AutoNation, Inc.",FRA,,France
RW4.F,Silex Systems Limited,FRA,,France
RWE3.F,RWE Aktiengesellschaft,FRA,Diversified Utilities,France
RXT.F,RXT.F,FRA,,France
RXI.F,REX International Holding Limited,FRA,,France
RXFA.F,Skeena Resources Limited,FRA,,France
RY6.F,Realty Income Corporation,FRA,,France
RYTB.F,StarHub Ltd.,FRA,,France
7RY.F,Ryerson Holding Corporation,FRA,,France
4RH.F,"Ryman Hospitality Properties, Inc.",FRA,,France
RYD.F,"Ryder System, Inc.",FRA,,France
RZF.F,Solomon Systech (International) Limited,FRA,,France
SRX1.F,Sandspring Resources Ltd.,FRA,,France
S5V.F,Sandvine Corporation,FRA,,France
1SZ.F,Santacruz Silver Mining Ltd.,FRA,,France
SRF.F,SRF.F,FRA,,France
77S.F,Santander Consumer USA Holdings Inc.,FRA,,France
VALE3.PA,Vale S.A.,PAR,Industrial Metals & Minerals,France
SAHA.F,Sachsenmilch AG,FRA,,France
SB7.F,Saputo Inc.,FRA,,France
SBOA.F,Sembcorp Industries Ltd,FRA,,France
WXC.F,Investors Real Estate Trust,FRA,,France
SB9.F,"BMC Stock Holdings, Inc.",FRA,,France
SBE.F,SPOBAG AG,FRA,,France
SB2.F,Shirble Department Store Holdings (China) Limited,FRA,,France
SBJ.F,SBA Communications Corporation,FRA,,France
SLT.F,Schaltbau Holding AG,FRA,General Contractors,France
SHF.F,SNP Schneider-Neureither & Partner AG,FRA,Business Software & Services,France
SC7.F,The Spectranetics Corporation,FRA,,France
1GBA.F,1GBA.F,FRA,,France
SCT.F,SSE plc,FRA,,France
SS1A.F,"Schnitzer Steel Industries, Inc.",FRA,,France
P3Z1.F,P3Z1.F,FRA,,France
10H.F,Scandic Hotels Group AB,FRA,,France
SC9.F,"SCUD GROUP LTD HD -,10",FRA,,France
SHA.F,Schaeffler AG,FRA,,France
SCQA.F,The Scotts Miracle-Gro Company,FRA,,France
SI1A.F,"Schmitt Industries, Inc.",FRA,,France
0SL.F,Scandi Standard AB (publ),FRA,,France
SCR.F,SOUTHCROSS EN.PART.LP UTS,FRA,,France
SCZ.F,"Sun Communities, Inc.",FRA,,France
SN2.F,Schweiter Technologies AG,FRA,,France
SCM.F,Schumag Aktiengesellschaft,FRA,,France
G24.F,Scout24 AG,FRA,,France
SQ6B.F,The E. W. Scripps Company,FRA,,France
SHB3.F,SHB3.F,FRA,,France
SFU1.F,"Safeguard Scientifics, Inc.",FRA,,France
SK2.F,SCANA Corporation,FRA,,France
SC1N.F,Skyharbour Resources Ltd.,FRA,,France
SC3.F,"ScanSource, Inc.",FRA,,France
E2ON.F,"Strata Skin Sciences, Inc.",FRA,,France
135.F,"SCYNEXIS, Inc.",FRA,,France
SL1.F,Scholastic Corporation,FRA,,France
SCB.F,Séché Environnement SA,FRA,,France
0E6.F,Scandium International Mining Corp.,FRA,,France
UNBA.F,Kindred Group plc,FRA,,France
M4M.F,Millicom International Cellular S.A.,FRA,,France
LIVS.F,"Autoliv, Inc.",FRA,,France
SDV.F,Saab AB (publ),FRA,,France
SDM.F,Sponda Oyj,FRA,,France
SD3.F,"Simulations Plus, Inc.",FRA,,France
SD4.F,Spectral Medical Inc.,FRA,,France
SDT.PA,Visiodent S.A.,PAR,Healthcare Information Services,France
SDP.F,"Summit Hotel Properties, Inc.",FRA,,France
SKNB.F,Skanska AB (publ),FRA,,France
UDB.F,Senex Energy Limited,FRA,,France
FRYA.F,Swedbank AB (publ),FRA,,France
SOV.F,"Life Storage, Inc.",FRA,,France
4S0.F,"ServiceNow, Inc.",FRA,,France
SEO.DE,Serco Group plc,FRA,,France
EN8.F,Eniro AB,FRA,,France
SF7.F,Softronic AB,FRA,,France
SKO.F,Seacor Holdings Inc.,FRA,,France
SFF.F,Sundance Energy Australia Limited,FRA,,France
021.F,SFS Group AG,FRA,,France
SFP1.F,Softmatic AG,FRA,,France
SFPI.PA,GROUPE SFPI SA,PAR,,France
SFK.F,SergeFerrari Group SA,FRA,,France
SFN.F,"Safety Insurance Group, Inc.",FRA,,France
S2X.F,"SFX Entertainment, Inc.",FRA,,France
SF2.F,AUSTRALASIAN RES LTD,FRA,,France
SFO.F,Softship AG,FRA,Information Technology Services,France
SFD1.F,Softline AG,FRA,Information Technology Services,France
SFE.F,Synchrony Financial,FRA,,France
SS9.F,Smith Micro Software Inc.,FRA,,France
F3C.F,SFC Energy AG,FRA,Diversified Machinery,France
SFX.F,Solar-Fabrik AG,FRA,,France
SIT4.F,Singapore Telecommunications Limited,FRA,,France
SG3.F,"SigmaTron International, Inc.",FRA,,France
SXTN.F,SINGHAIYI GROUP,FRA,,France
SG6.F,SemGroup Corporation,FRA,,France
U1O.F,UOL Group Limited,FRA,,France
SGX1.F,"CalAtlantic Group, Inc.",FRA,,France
A9W1.F,SIIC Environment Holdings Ltd.,FRA,,France
W2O.F,Super Group Ltd,FRA,,France
W1M.F,Singapore Shipping Corporation Limited,FRA,,France
SG51.F,"SGOCO Group, Ltd.",FRA,,France
THK1.F,Thakral Corporation Ltd,FRA,,France
M3T.F,CapitaLand Mall Trust,FRA,,France
C1M.F,China Minzhong Food Corporation Limited,FRA,,France
2S1.F,Vard Holdings Limited,FRA,,France
VZS.F,"COSCO Shipping International (Singapore) Co., Ltd.",FRA,,France
SUVN.F,SGS SA,FRA,,France
F1T.F,First Real Estate Investment Trust,FRA,,France
DE7.F,DE7.F,FRA,,France
S8N.F,Sembcorp Marine Ltd,FRA,,France
A6S1.F,ChasWood Resources Holdings Ltd.,FRA,,France
3IR.F,Interra Resources Limited,FRA,,France
3P51.F,Parkway Life Real Estate Investment Trust,FRA,,France
TZ2.F,Trek 2000 International Ltd,FRA,,France
SGMR.F,STMicroelectronics N.V.,FRA,,France
CHM.F,China Sunsine Chemical Holdings Ltd.,FRA,,France
7MGC.F,Mapletree Greater China Commercial Trust,FRA,,France
39Q.F,Lian Beng Group Ltd,FRA,,France
SG7.F,"Sage Therapeutics, Inc.",FRA,,France
SR6.F,Soup Restaurant Group Limited,FRA,,France
SGNV.F,"""Surgutneftegas"" Open Joint Stock Company",FRA,,France
SGONV.PA,Compagnie de Saint-Gobain S.A.,PAR,,France
5SN.F,Soon Lian Holdings Limited,FRA,,France
3GX1.F,Saizen Real Estate Investment Trust,FRA,,France
2S9.F,SunEdison Semiconductor Limited,FRA,,France
H2W1.F,Charisma Energy Services Limited,FRA,,France
P3G.F,Suntec Real Estate Investment Trust,FRA,,France
M2L.F,Mapletree Industrial Trust,FRA,,France
3HJ.F,Lippo Malls Indonesia Retail Trust,FRA,,France
SJC.F,SHOE CARNIVAL INC.,FRA,,France
SY2.F,"SkyWest, Inc.",FRA,,France
307.F,Shopify Inc.,FRA,,France
SW1.F,SHW AG,FRA,Auto Parts,France
S9W.F,ShawCor Ltd.,FRA,,France
S80.F,S80.F,FRA,,France
9SH.F,Shake Shack Inc.,FRA,,France
SHP5.F,"STAGECOACH LS-,0054824",FRA,,France
SJ3.F,The Sherwin-Williams Company,FRA,,France
P1Q.F,"Shutterfly, Inc.",FRA,,France
SHY1.F,Sanchez Midstream Partners LP,FRA,,France
6SY.F,"Shengjing Bank Co., Ltd.",FRA,,France
SH5.F,"ShoreTel, Inc.",FRA,,France
S3T.F,"SHUTTERSTOCK INC. DL-,01",FRA,,France
SP2.F,Shire plc,FRA,,France
S4K.F,SHF Communication Technologies AG,FRA,,France
SVE.F,Shareholder Value Beteiligungen AG,FRA,Business Services,France
49M.F,"Shell Midstream Partners, L.P.",FRA,,France
SI4.F,"Shiloh Industries, Inc.",FRA,,France
WE3.F,Sievi Capital Oyj,FRA,,France
SIQ.F,SIQ.F,FRA,,France
S0Z.F,"Sientra, Inc.",FRA,,France
SPO.F,Sipa Resources Limited,FRA,,France
377A.F,Sirios Resources Inc.,FRA,,France
WAF.F,Siltronic AG,FRA,,France
SIU.F,Stewart Information Services Corporation,FRA,,France
4GS.F,"Sino-Global Shipping America, Ltd.",FRA,,France
WRW.F,"Sierra Wireless, Inc.",FRA,,France
7KXN.F,Bayhorse Silver Inc.,FRA,,France
SNG.F,Singulus Technologies AG,FRA,,France
SII.F,Wheaton Precious Metals Corp.,FRA,,France
SIX3.F,Sixt SE,FRA,Rental & Leasing Services,France
SI2.F,"SeaChange International, Inc.",FRA,,France
107.F,Sizmek Inc.,FRA,,France
SIM.F,SIMONA Aktiengesellschaft,FRA,,France
SIE.F,Siemens Aktiengesellschaft,FRA,Diversified Machinery,France
SZZ.F,SinnerSchrader Aktiengesellschaft,FRA,Marketing Services,France
S6Q1.F,Silver Spruce Resources Inc.,FRA,,France
SIN.F,Sinner AG,FRA,,France
SJS.F,"Sypris Solutions, Inc.",FRA,,France
SJN.F,Synaptics Incorporated,FRA,,France
SJZN.F,Bellevue Group AG,FRA,,France
SJ1.F,SUPERVALU Inc.,FRA,,France
SJL.F,SM Energy Company,FRA,,France
SK1A.F,SKW Stahl-Metallurgie Holding AG,FRA,Chemicals - Major Diversified,France
SKYD.F,SKYD.F,FRA,,France
SKWA.F,SSAB AB,FRA,,France
SKFB.F,SKF AB,FRA,,France
SKAA.F,"Skechers U.S.A., Inc.",FRA,,France
SKFA.F,SKF AB,FRA,,France
SL2.F,"SELECT COMFORT DL-,01",FRA,,France
06O1.F,Pounce Technologies Inc.,FRA,,France
SM1.F,SLM Corporation,FRA,,France
SM2.F,Semtech Corporation,FRA,,France
0BX.F,Bright Smart Securities & Commodities Group Limited,FRA,,France
SMA.F,SmarTone Telecommunications Holdings Limited,FRA,,France
S2TN.F,S2TN.F,FRA,,France
SMC.F,Smart Metering Systems Plc,FRA,,France
SMWN.F,SM Wirtschaftsberatungs AG,FRA,,France
SM3.F,Suncor Energy Inc.,FRA,,France
8S9.F,Snowbird AG,FRA,,France
SPU.F,Snap-on Incorporated,FRA,,France
SNW2.F,Sanofi,FRA,Drug Manufacturers - Major,France
SNQB.F,Sanoma Oyj,FRA,,France
SNS.F,Sonoco Products Company,FRA,,France
SNW.F,Sanofi,FRA,Drug Manufacturers - Major,France
S97N.F,S97N.F,FRA,,France
4NF.F,4NF.F,FRA,,France
0TS.F,"Tableau Software, Inc.",FRA,,France
2ED.F,"SolarEdge Technologies, Inc.",FRA,,France
VA4.F,"Vascular Solutions, Inc.",FRA,,France
TUUF.F,Solartron Public Company Limited,FRA,,France
8STN.F,"Sorrento Therapeutics, Inc.",FRA,,France
L5A.F,Canadian Solar Inc.,FRA,,France
SO4.F,Sonic Corp.,FRA,,France
SAG.F,SAG.F,FRA,,France
SW5.F,Southwestern Energy Company,FRA,,France
A82.F,Aurora Solar Technologies Inc.,FRA,,France
SOT.F,The Southern Company,FRA,,France
RE6.F,Redknee Solutions Inc.,FRA,,France
32Z.F,South32 Limited,FRA,,France
SOMB.F,Stockmann Oyj ABP,FRA,,France
S8F.F,SOLGOLD PLC,FRA,,France
0VS.F,"Vivint Solar, Inc.",FRA,,France
SYT.F,Softing AG,FRA,Information Technology Services,France
COZ.F,Cognizant Technology Solutions Corporation,FRA,,France
3FV.F,Solargiga Energy Holdings Limited,FRA,,France
F3A.F,"First Solar, Inc.",FRA,Diversified Utilities,France
88S1.F,Sound Energy plc,FRA,,France
2MA.F,Marin Software Incorporated,FRA,,France
99SC.F,Staramba SE,FRA,,France
UL1.F,"The Ultimate Software Group, Inc.",FRA,,France
SOH.F,Soitec S.A.,FRA,,France
2M9.F,"Medidata Solutions, Inc.",FRA,,France
SOL.F,Solvay SA,FRA,,France
VWA.F,VWA.F,FRA,,France
TRIG.F,Stockholm IT Ventures AB,FRA,,France
SA8A.F,"Sonic Automotive, Inc.",FRA,,France
SPT6.F,Sparta AG,FRA,,France
C9Z.F,Public Joint Stock Company Concern Galnaftogaz,FRA,,France
SP9.F,Spin Master Corp.,FRA,,France
5SO.F,SponsorsOne Inc.,FRA,,France
N4D.F,Spectra Energy Corp,FRA,,France
2S7.F,"SPRINT CORP. SR.1 DL-,01",FRA,,France
8S3.F,Sphere 3D Corp.,FRA,,France
SPZI.F,SPZI.F,FRA,,France
02S.F,Spark Infrastructure Group,FRA,,France
SQR.F,"Saia, Inc.",FRA,,France
SQJN.F,"Determine, Inc.",FRA,,France
SQ3.F,"Square, Inc.",FRA,,France
