ticker,name,exchange,category name,country
0MIQ.L,Conwert Immobilien Invest SE,LSE,,United Kingdom
0MKP.L,Strabag SE,LSE,,United Kingdom
ATAD.L,PJSC Tatneft,LSE,Independent Oil & Gas,United Kingdom
ATY.L,Athelney Trust Ord,LSE,,United Kingdom
0M8O.L,Atmel Corporation,LSE,,United Kingdom
0I2R.L,Atlantia S.p.A.,LSE,,United Kingdom
ATYM.L,Atalaya Mining plc,LSE,,United Kingdom
0IY1.L,Atria Oyj,LSE,,United Kingdom
ATC.L,Atlantic Coal plc,LSE,,United Kingdom
SEE.L,Seeing Machines Limited,LSE,Technical & System Software,United Kingdom
MNC.L,Metminco Limited,LSE,Industrial Metals & Minerals,United Kingdom
IFL.L,International Ferro Metals Limited,LSE,,United Kingdom
FCR.L,Ferrum Crescent Limited,LSE,Industrial Metals & Minerals,United Kingdom
BSE.L,Base Resources Limited,LSE,Industrial Metals & Minerals,United Kingdom
88E.L,88 Energy Limited,LSE,,United Kingdom
AUK.L,Aukett Swanke Group Plc,LSE,,United Kingdom
AUG.L,Augean plc,LSE,Waste Management,United Kingdom
0JHU.L,Porsche Automobil Holding SE,LSE,,United Kingdom
0DZC.L,"CIE Automotive, S.A.",LSE,,United Kingdom
0LD1.L,I.M.A. Industria Macchine Automatiche S.p.A.,LSE,,United Kingdom
BQAD.IL,BANK AUDI S.A.L. GDR(REPR 1'COM,IOB,,United Kingdom
FTE.L,Forte Energy NL,LSE,,United Kingdom
AVN.L,Avanti Communications Group PLC,LSE,Wireless Communications,United Kingdom
AVM.L,Avocet Mining plc,LSE,Gold,United Kingdom
AVGR.L,AvangardCo Investments Public Limited,LSE,,United Kingdom
0QTX.L,Avance Gas Holding Limited,LSE,,United Kingdom
AVG.L,Avingtrans plc,LSE,Aerospace/Defense - Major Diversified,United Kingdom
GMAA.L,Gama Aviation Plc,LSE,,United Kingdom
AVS.L,Avesco Group plc,LSE,,United Kingdom
AV-A.L,AVIVA PLC 8 3/4% CUM IRRD PRF #,LSE,,United Kingdom
0IAX.L,Dassault Aviation S.A.,LSE,,United Kingdom
AV-B.L,AVIVA PLC 8 3/8% CUM IRRD PRF #,LSE,,United Kingdom
0N6K.L,Claranova S.A.,LSE,,United Kingdom
AVGR.IL,AVANGARDCO INVESTMENTS PUBLIC L,IOB,,United Kingdom
AVON.L,Avon Rubber p.l.c.,LSE,Aerospace/Defense - Major Diversified,United Kingdom
AVAP.L,Avation PLC,LSE,"Air Services, Other",United Kingdom
0Q2K.L,Awilco Drilling Plc,LSE,,United Kingdom
0QVY.L,"Axiare Patrimonio Socimi, S.A.",LSE,,United Kingdom
0NV2.L,Axel Springer SE,LSE,,United Kingdom
AXB.L,Axis Bank Limited,LSE,,United Kingdom
0HAR.L,AXA SA,LSE,,United Kingdom
0P5L.L,Axway Software SA,LSE,,United Kingdom
AXBA.L,AXIS Bank Limited,LSE,,United Kingdom
AXI.L,Axiom European Financial Debt Limited,LSE,,United Kingdom
0MHJ.L,Azimut Holding S.p.A.,LSE,,United Kingdom
0N9I.L,EL.EN. SocietÃ per Azioni,LSE,,United Kingdom
0LBM.L,TERNA - Rete Elettrica Nazionale Società per Azioni,LSE,,United Kingdom
BCN.L,Bacanora Minerals Ltd.,LSE,Industrial Metals & Minerals,United Kingdom
BAG.L,A.G. BARR p.l.c.,LSE,Beverages - Soft Drinks,United Kingdom
TSB.L,TSB Banking Group plc,LSE,,United Kingdom
TIBD.L,Türkiye Is Bankasi Anonim Sirketi,LSE,Money Center Banks,United Kingdom
LLPD.L,Lloyds Banking Group plc,LSE,,United Kingdom
HLCL.L,Helical plc,LSE,Property Management,United Kingdom
BNK.L,Bankers Petroleum Ltd.,LSE,,United Kingdom
BLEY.L,C.H. Bailey plc,LSE,Farm & Construction Machinery,United Kingdom
BKM.L,Bank muscat SAOG,LSE,Money Center Banks,United Kingdom
BBY.L,Balfour Beatty plc,LSE,General Contractors,United Kingdom
BODD.L,Banco de Chile,LSE,,United Kingdom
0QL3.L,Baker Hughes Incorporated,LSE,,United Kingdom
0O5V.L,Banco di Desio e della Brianza S.p.A.,LSE,,United Kingdom
BAUD.L,Bajaj Holdings & Investment Limited,LSE,,United Kingdom
TGBD.L,Turkiye Garanti Bankasi A.S.,LSE,Money Center Banks,United Kingdom
SBID.L,State Bank of India,LSE,Money Center Banks,United Kingdom
UBLS.L,United Bank Limited,LSE,,United Kingdom
BAV.L,Baronsmead VCT 5 Ord,LSE,,United Kingdom
0LBN.L,Unione di Banche Italiane S.p.A.,LSE,,United Kingdom
0LNQ.L,Koninklijke BAM Groep nv,LSE,,United Kingdom
TBCB.L,JSC TBC Bank,LSE,,United Kingdom
GRTB.L,Guaranty Trust Bank Plc,LSE,Money Center Banks,United Kingdom
BAR.L,The Brighton Pier Group PLC,LSE,,United Kingdom
0DOS.L,Bank Handlowy w Warszawie S.A.,LSE,,United Kingdom
BBYB.L,Balfour Beatty plc,LSE,,United Kingdom
BBOX.L,Tritax Big Box,LSE,REIT - Industrial,United Kingdom
BB39.L,HENDERSON GLOBAL TRUST PLC 3.75,LSE,,United Kingdom
BB90.L,BB90.L,LSE,,United Kingdom
SFI.L,Sagicor Financial Corp.,LSE,,United Kingdom
IBEX.L,IBEX Global Solutions plc,LSE,,United Kingdom
BCRE.L,BCRE-Brack Capital Real Estate Investments N.V.,LSE,Property Management,United Kingdom
BCB.L,Caribbean Investment Holdings Limited,LSE,,United Kingdom
BCGR.L,Blue Capital Global Reinsurance Fund Limited,LSE,,United Kingdom
BCA.L,BCA Marketplace plc,LSE,,United Kingdom
BC88.L,Chemring Group plc,LSE,,United Kingdom
BC32.L,JOHN LEWIS PLC 7% CUM PRF STK #,LSE,,United Kingdom
BDI.L,Bond International Software plc,LSE,,United Kingdom
BD15.L,Tate & Lyle plc,LSE,,United Kingdom
BD45.L,LEWIS (JOHN) PARTNERSHIP PLC 5%,LSE,,United Kingdom
BD70.L,LOW & BONAR PLC 6% 2ND CUM PRF,LSE,,United Kingdom
BD82.L,Henry Boot PLC,LSE,,United Kingdom
BLV.L,Belvoir Lettings Plc,LSE,Business Services,United Kingdom
RB.L,Reckitt Benckiser Group plc,LSE,Personal Products,United Kingdom
BMK.L,Benchmark Holdings plc,LSE,Drugs - Generic,United Kingdom
BEM.L,Beowulf Mining plc,LSE,Industrial Metals & Minerals,United Kingdom
BEG.L,Begbies Traynor Group plc,LSE,Business Services,United Kingdom
0O9C.L,Compagnie du Bois Sauvage SA,LSE,,United Kingdom
0NEM.L,Nyrstar NV,LSE,,United Kingdom
0R72.L,Biocartis Group NV,LSE,,United Kingdom
0Q9M.L,Econocom Group SA/NV,LSE,,United Kingdom
0NHV.L,Recticel NV/SA,LSE,,United Kingdom
0QI2.L,VIOHALCO S.A.,LSE,,United Kingdom
0FQN.L,"Iep Invest, NV",LSE,,United Kingdom
0G99.L,ThromboGenics NV,LSE,,United Kingdom
0EYG.L,KBC Group NV,LSE,,United Kingdom
0EKR.L,GIMV NV,LSE,,United Kingdom
0KK7.L,"Be Think, Solve, Execute S.p.A.",LSE,,United Kingdom
0O8G.L,MDxHealth SA,LSE,,United Kingdom
0KDK.L,Barco NV,LSE,,United Kingdom
0DQK.L,Beter Bed Holding N.V.,LSE,,United Kingdom
0MFT.L,Befimmo NV/SA,LSE,,United Kingdom
0N9Z.L,EVS Broadcast Equipment S.A.,LSE,,United Kingdom
0KCP.L,Tessenderlo Group NV,LSE,,United Kingdom
0J0M.L,Best Union Company SpA,LSE,,United Kingdom
0DPU.L,Proximus PLC,LSE,,United Kingdom
0JXZ.L,Galapagos NV,LSE,,United Kingdom
0MEL.L,Deceuninck NV,LSE,,United Kingdom
0IN2.L,Groupe Bruxelles Lambert SA,LSE,,United Kingdom
BOTB.L,Best of the Best Plc,LSE,,United Kingdom
0ON7.L,D'Ieteren SA,LSE,,United Kingdom
0NTU.L,Elia System Operator SA,LSE,,United Kingdom
0FSO.L,Retail Estates nv,LSE,,United Kingdom
NTBR.L,Northern Bear PLC,LSE,General Building Materials,United Kingdom
0FSN.L,Resilux NV,LSE,,United Kingdom
0K6S.L,RealDolmen NV,LSE,,United Kingdom
0NZT.L,UCB SA,LSE,,United Kingdom
0OF3.L,Beni Stabili SIIQ S.p.A.,LSE,,United Kingdom
BQ30.L,LEBANESE COMPANY FOR THE DEVELO,LSE,,United Kingdom
0HNZ.L,Fagron NV,LSE,,United Kingdom
BHRD.L,Be Heard Group plc,LSE,,United Kingdom
0K9A.L,Euronav NV,LSE,,United Kingdom
0MU2.L,Warehouses De Pauw Comm. VA,LSE,,United Kingdom
0N2C.L,Comm.VA Wereldhave Belgium SCA,LSE,,United Kingdom
0R55.L,Bone Therapeutics SA,LSE,,United Kingdom
0FA0.L,Melexis NV,LSE,,United Kingdom
0NZR.L,Solvay SA,LSE,,United Kingdom
0FBS.L,Orange Belgium S.A.,LSE,,United Kingdom
BZT.L,Bezant Resources plc,LSE,Industrial Metals & Minerals,United Kingdom
0OQJ.L,NV Bekaert SA,LSE,,United Kingdom
0O2T.L,Compagnie d'Entreprises CFE SA,LSE,,United Kingdom
0QGK.L,WCM Beteiligungs- und Grundbesitz-AG,LSE,,United Kingdom
0QF5.L,bpost SA/NV,LSE,,United Kingdom
0IWV.L,Van De Velde NV,LSE,,United Kingdom
BEE.L,Baring Emerging Europe PLC,LSE,,United Kingdom
0NSI.L,Umicore S.A.,LSE,,United Kingdom
0G8L.L,Ter Beke NV,LSE,,United Kingdom
BVM.L,Touchstar plc,LSE,,United Kingdom
TCS.L,TCS Group Holding PLC,LSE,Money Center Banks,United Kingdom
GLTD.L,Global Telecom Holding S.A.E.,LSE,,United Kingdom
0NDA.L,Manitou BF SA,LSE,,United Kingdom
SNGR.L,S.N.G.N. RomGaz S.A.,LSE,Gas Utilities,United Kingdom
BGLF.L,Blackstone/GSO Loan Financing Ltd,LSE,,United Kingdom
BLT.L,BHP Billiton plc,LSE,Industrial Metals & Minerals,United Kingdom
BHMU.L,BH Macro Limited,LSE,,United Kingdom
RSE.L,Riverstone Energy Limited,LSE,,United Kingdom
BHY.L,Henry Boot PLC,LSE,,United Kingdom
BHME.L,BH Macro Limited,LSE,,United Kingdom
TRIG.L,The Renewables Infrastructure Group Limited,LSE,,United Kingdom
GMR.L,Gaming Realms plc,LSE,Gaming Activities,United Kingdom
BHGU.L,BH Global Limited,LSE,,United Kingdom
BHGG.L,BH Global Limited,LSE,,United Kingdom
BIOM.L,Biome Technologies plc,LSE,Rubber & Plastics,United Kingdom
BILN.L,Billington Holdings Plc,LSE,General Contractors,United Kingdom
0O0E.L,BigBen Interactive,LSE,,United Kingdom
BISI.L,Bisichi Mining Plc,LSE,Industrial Metals & Minerals,United Kingdom
RXB.L,Rex Bionics Plc,LSE,,United Kingdom
0JG5.L,Bittium Oyj,LSE,,United Kingdom
BVXP.L,Bioventix PLC,LSE,,United Kingdom
0MGP.L,Société BIC SA,LSE,,United Kingdom
IBT.L,International Biotechnology Trust plc,LSE,,United Kingdom
0OBK.L,bioMérieux S.A.,LSE,,United Kingdom
BILL.L,Billing Services Group Limited,LSE,Business Services,United Kingdom
BIOG.L,The Biotech Growth Trust PLC,LSE,,United Kingdom
0J2W.L,Biotie Therapies Corp.,LSE,,United Kingdom
0DUK.L,Biesse S.p.A.,LSE,,United Kingdom
0NK7.L,Sartorius Stedim Biotech S.A.,LSE,,United Kingdom
MTFB.L,Motif Bio Plc,LSE,,United Kingdom
0N6Y.L,BinckBank N.V.,LSE,,United Kingdom
SBS.L,Source BioScience Plc,LSE,,United Kingdom
OXB.L,Oxford BioMedica PLC,LSE,Biotechnology,United Kingdom
0NRG.L,Bilfinger SE,LSE,,United Kingdom
LNTA.L,Lenta Ltd,LSE,Department Stores,United Kingdom
BJU.L,System1 Group PLC,LSE,,United Kingdom
TBCB.IL,TBC BANK JOINT STOCK COMPANY GD,IOB,,United Kingdom
BKMA.L,BANKMUSCAT (S.A.O.G.) GDR (EACH,LSE,,United Kingdom
37NY.L,TBC BANK JOINT STOCK COMPANY GD,LSE,,United Kingdom
0QOS.L,"Pepsico, Inc.",LSE,,United Kingdom
BKIC.L,Bank Of Ireland Group plc,LSE,,United Kingdom
BKM.IL,BANKMUSCAT (S.A.O.G.) GDR (EACH,IOB,,United Kingdom
BSET.L,BlackRock Income Strategies Trust plc,LSE,,United Kingdom
BLVN.L,BowLeven plc,LSE,Oil & Gas Drilling & Exploration,United Kingdom
BLUR.L,blur Group plc,LSE,Internet Information Providers,United Kingdom
BRCI.L,BlackRock Commodities Income Ord,LSE,,United Kingdom
BLBD.IL,BLOM BANK SAL GDS REPR 1 ORD'B',IOB,,United Kingdom
BLBD.L,BLOM Bank SAL,LSE,Money Center Banks,United Kingdom
TBGR.L,Tiso Blackstar Group SE,LSE,,United Kingdom
BRGE.L,BlackRock Greater Europe Ord,LSE,,United Kingdom
BRD.L,BlueRock Diamonds PLC,LSE,Industrial Metals & Minerals,United Kingdom
BLP.L,Blue Planet Investment Trust,LSE,,United Kingdom
BLU.L,Blue Star Capital plc,LSE,Asset Management,United Kingdom
BRGS.L,BRGS.L,LSE,,United Kingdom
BSIF.L,Bluefield Solar Income Fund Ltd.,LSE,,United Kingdom
0QSW.L,Infosys Limited,LSE,,United Kingdom
BQAD.L,Bank Audi S.A.L.,LSE,,United Kingdom
BPFU.L,BLUE PLANET FINANCIALS GROWTH A,LSE,,United Kingdom
DGS.L,Digital Globe Services Inc.,LSE,,United Kingdom
CTI.L,Cathay International Holdings Limited,LSE,Drug Manufacturers - Major,United Kingdom
CAPD.L,Capital Drilling Limited,LSE,Industrial Metals & Minerals,United Kingdom
CAT.L,CATCo Reinsurance Opportunities Fund Ltd.,LSE,,United Kingdom
UTLE.L,UIL Finance Limited,LSE,,United Kingdom
RQIH.L,Randall & Quilter Investment Holdings Ltd,LSE,Accident & Health Insurance,United Kingdom
UEMS.L,UTILICO EMERGING MARKETS LIMITE,LSE,,United Kingdom
0QIX.L,BW LPG Limited,LSE,,United Kingdom
SLP.L,Sylvania Platinum Limited,LSE,Industrial Metals & Minerals,United Kingdom
0K9V.L,HAL Trust,LSE,,United Kingdom
CATC.L,CATCO REINSURANCE OPPORTUNITIES,LSE,,United Kingdom
HKLD.L,Hongkong Land Holdings Limited,LSE,,United Kingdom
JAR.L,Jardine Matheson Holdings Limited,LSE,,United Kingdom
BMN.L,Bushveld Minerals Limited,LSE,Industrial Metals & Minerals,United Kingdom
0K8L.L,Central European Media Enterprises Ltd.,LSE,,United Kingdom
0Q2T.L,Höegh LNG Holdings Ltd.,LSE,,United Kingdom
RLD.L,Richland Resources Limited,LSE,Industrial Metals & Minerals,United Kingdom
0HYK.L,SeaDrill Limited,LSE,,United Kingdom
0NV9.L,BW Offshore Limited,LSE,,United Kingdom
0REH.L,Frontline Ltd.,LSE,,United Kingdom
SRO.L,Spitfire Oil Limited,LSE,Independent Oil & Gas,United Kingdom
BMD.L,Baronsmead Second Venture Trust Ord,LSE,,United Kingdom
MDOB.L,Mandarin Oriental International Limited,LSE,,United Kingdom
UEM.L,Utilico Emerging Markets Limited,LSE,,United Kingdom
BOL.L,BOL.L,LSE,,United Kingdom
PURE.L,PureCircle Limited,LSE,Food - Major Diversified,United Kingdom
BMS.L,Braemar Shipping Services plc,LSE,Business Services,United Kingdom
BMED.IL,BANQUE MAROCAINE DU COMMERCE EX,IOB,,United Kingdom
BMR.L,BMR Group plc,LSE,Industrial Metals & Minerals,United Kingdom
BNZL.L,Bunzl plc,LSE,Food Wholesale,United Kingdom
BNC.L,"Banco Santander, S.A.",LSE,Money Center Banks,United Kingdom
0QUI.L,Lucara Diamond Corp.,LSE,,United Kingdom
ELSA.L,Societatea Energetica Electrica S.A.,LSE,,United Kingdom
0HB5.L,BNP Paribas SA,LSE,,United Kingdom
BOR.L,Borders & Southern Petroleum plc,LSE,Independent Oil & Gas,United Kingdom
LWB.L,Low & Bonar plc,LSE,General Contractors,United Kingdom
BOY.L,Bodycote plc,LSE,Diversified Machinery,United Kingdom
BON.L,Bonmarché Holdings plc,LSE,Apparel Stores,United Kingdom
BOIL.L,Baron Oil Plc,LSE,,United Kingdom
0N75.L,Bonduelle SA,LSE,,United Kingdom
BOD.L,Botswana Diamonds PLC,LSE,Industrial Metals & Minerals,United Kingdom
0MMZ.L,Lubelski Wegiel Bogdanka S.A.,LSE,,United Kingdom
0R6E.L,Lucas Bols N.V.,LSE,,United Kingdom
0LO8.L,Royal Boskalis Westminster N.V.,LSE,,United Kingdom
BOX.L,Boxhill Technologies Plc,LSE,,United Kingdom
0ELN.L,Bourbon Corporation SA,LSE,,United Kingdom
0HAN.L,Bouygues SA,LSE,,United Kingdom
0O7A.L,Metsä Board Oyj,LSE,,United Kingdom
BOO.L,boohoo.com plc,LSE,Textile - Apparel Clothing,United Kingdom
0IXZ.L,Bollore,LSE,,United Kingdom
0DTF.L,Boiron SA,LSE,,United Kingdom
BP-A.L,BP PLC 8% CUM 1ST PRF #1,LSE,,United Kingdom
BPKD.IL,BANK PEKAO SA GDS (REPR 1 ORD P,IOB,,United Kingdom
BP-B.L,BP PLC 9% CUM 2ND PRF #1,LSE,,United Kingdom
BPI.L,British Polythene Industries plc,LSE,,United Kingdom
SIS.L,Science in Sport plc,LSE,Drugs - Generic,United Kingdom
BPC.L,Bahamas Petroleum Company plc,LSE,Independent Oil & Gas,United Kingdom
BPM.L,B.P.Marsh & Partners Ord,LSE,Asset Management,United Kingdom
0DPG.L,"Banco BPI, S.A.",LSE,,United Kingdom
CCDS.L,Nationwide Building Society,LSE,,United Kingdom
NBS.L,Nationwide Building Society,LSE,,United Kingdom
KWS.L,Keywords Studios plc,LSE,Business Services,United Kingdom
IMT.L,Imperial Brands PLC,LSE,,United Kingdom
BRK.L,Brooks Macdonald Group plc,LSE,Asset Management,United Kingdom
HVT.L,The Heavitree Brewery PLC,LSE,Restaurants,United Kingdom
BWSA.L,Bristol & West plc,LSE,,United Kingdom
BRY.L,Brady plc,LSE,Business Software & Services,United Kingdom
BRAM.L,Brammer plc,LSE,,United Kingdom
0OLJ.L,Brembo S.p.A.,LSE,,United Kingdom
44GL.L,The Brunner Investment Trust PLC,LSE,,United Kingdom
MOSB.L,Moss Bros Group plc,LSE,Apparel Stores,United Kingdom
MBH.L,Michelmersh Brick Holdings plc,LSE,General Building Materials,United Kingdom
BSD.L,B.S.D. Crown Ltd.,LSE,,United Kingdom
BSC.L,British Smaller Companies VCT2 Ord,LSE,,United Kingdom
BTG.L,BTG plc,LSE,,United Kingdom
BUR.L,Burford Capital Limited,LSE,,United Kingdom
0LRV.L,Budimex SA,LSE,,United Kingdom
0NVR.L,Buzzi Unicem SpA,LSE,,United Kingdom
0MH1.L,Bureau Veritas SA,LSE,,United Kingdom
0NVQ.L,Buzzi Unicem SpA,LSE,,United Kingdom
0QVD.L,Braas Monier Building Group S.A.,LSE,,United Kingdom
EFID.L,Edita Food Industries Company (S.A.E),LSE,,United Kingdom
FP.L,Fondul Proprietatea SA,LSE,,United Kingdom
LKOB.L,Public Joint Stock Company Oil Company LUKOIL,LSE,,United Kingdom
RSTI.L,"Rosseti, Public Joint Stock Company",LSE,,United Kingdom
LKOD.L,PJSC LUKOIL,LSE,Major Integrated Oil & Gas,United Kingdom
HYDR.L,Public Joint-Stock Company Federal Hydro-Generating Company - RusHydro,LSE,Diversified Utilities,United Kingdom
BYOT.L,Byotrol plc,LSE,Personal Products,United Kingdom
CHE.L,Public Joint Stock Company Cherkizovo Group,LSE,,United Kingdom
BYB.IL,BYBLOS BANK S.A.L GDR (EACH REP,IOB,,United Kingdom
CIHL.L,Caribbean Investment Holdings Limited,LSE,,United Kingdom
GAL.L,Galantas Gold Corporation,LSE,Industrial Metals & Minerals,United Kingdom
CDFF.L,The Cardiff Property Public Limited Company,LSE,Property Management,United Kingdom
CAU.L,Centaur Media plc,LSE,Publishing - Newspapers,United Kingdom
CAR.L,Carclo plc,LSE,Rubber & Plastics,United Kingdom
CAPC.L,Capital & Counties Properties PLC,LSE,Property Management,United Kingdom
CAD.L,Cadogan Petroleum PLC,LSE,Independent Oil & Gas,United Kingdom
SPPC.L,St Peter Port Capital Limited,LSE,,United Kingdom
SGR.L,Shore Capital Group Limited,LSE,Investment Brokerage - National,United Kingdom
POLR.L,Polar Capital Holdings plc,LSE,Asset Management,United Kingdom
PLA.L,Plastics Capital plc,LSE,Rubber & Plastics,United Kingdom
MGHC.L,M&G High Income Investment Trust plc,LSE,,United Kingdom
ECAP.L,ECAP.L,LSE,,United Kingdom
COG.L,Cambridge Cognition Holdings Plc,LSE,Medical Laboratories & Research,United Kingdom
CMX.L,Catalyst Media Group Plc,LSE,Entertainment - Diversified,United Kingdom
CAY.L,Charles Stanley Group plc,LSE,Investment Brokerage - National,United Kingdom
CARR.L,Carr's Group plc,LSE,,United Kingdom
CAM.L,Camellia PLC,LSE,Farm Products,United Kingdom
CAKE.L,Patisserie Holdings plc,LSE,Restaurants,United Kingdom
EDG.L,Edge Resources Inc.,LSE,,United Kingdom
0MGH.L,Cargotec Corporation,LSE,,United Kingdom
CSI.L,CORETX HOLDINGS PLC ORD 2.5P,LSE,,United Kingdom
CFYN.L,Caffyns plc,LSE,Auto Dealerships,United Kingdom
FCI.L,F&C Capital and Income Investment Trust PLC,LSE,,United Kingdom
MCT.L,Middlefield Canadian Income PCC - Middlefield Canadian Income - GBP PC,LSE,,United Kingdom
AUE.L,Avesoro Resources Inc.,LSE,,United Kingdom
MXCP.L,MXC Capital Limited,LSE,,United Kingdom
TPS.L,Turbo Power Systems Inc.,LSE,,United Kingdom
CMBN.L,Cambian Group plc,LSE,Hospitals,United Kingdom
CBKD.IL,COMMERCIAL INTERNATIONAL BANK (,IOB,,United Kingdom
CBQS.IL,THE COMMERCIAL BANK OF QATAR (Q,IOB,,United Kingdom
CBQS.L,The Commercial Bank (P.S.Q.C.),LSE,Money Center Banks,United Kingdom
CBUY.L,CloudBuy plc,LSE,,United Kingdom
CBKD.L,Commercial International Bank (Egypt) S.A.E.,LSE,Money Center Banks,United Kingdom
CCP.L,Celtic plc,LSE,"Recreational Goods, Other",United Kingdom
CCT.L,The Character Group plc,LSE,"Recreational Goods, Other",United Kingdom
CCR.L,C&C Group plc,LSE,Beverages - Brewers,United Kingdom
CCPG.L,CVC Credit Partners European Opportunities Limited,LSE,,United Kingdom
CCPA.L,Celtic plc,LSE,,United Kingdom
CCAP.L,Charlemagne Capital Limited,LSE,,United Kingdom
CCPE.L,CVC Credit Partners European Opportunities Limited,LSE,,United Kingdom
CCPC.L,Celtic plc,LSE,,United Kingdom
CNIC.L,CentralNic Group Plc,LSE,Internet Information Providers,United Kingdom
OPM.L,1pm PLC,LSE,Rental & Leasing Services,United Kingdom
CDOG.L,CDialogues plc,LSE,,United Kingdom
CLL.L,Cello Group Plc,LSE,Marketing Services,United Kingdom
TCSC.L,Town Centre Securities plc,LSE,,United Kingdom
FETD.L,Far Eastern New Century Corporation,LSE,Textile Industrial,United Kingdom
CEPS.L,CEPS plc,LSE,Business Services,United Kingdom
C21.L,21st Century Technology plc,LSE,Electronics Wholesale,United Kingdom
0R9C.L,"Cellnex Telecom, S.A.",LSE,,United Kingdom
0HY2.L,Cementir Holding S.p.A.,LSE,,United Kingdom
CWR.L,Ceres Power Holdings plc,LSE,Diversified Electronics,United Kingdom
CRND.L,Central Rand Gold Limited,LSE,Gold,United Kingdom
SZCD.IL,SUEZ CEMENT COMPANY S.A.E. GDR,IOB,,United Kingdom
GOAL.L,Goals Soccer Centres plc,LSE,"Recreational Goods, Other",United Kingdom
0N8F.L,CEWE Stiftung & Co. KGaA,LSE,,United Kingdom
CNKS.L,Cenkos Securities plc,LSE,Investment Brokerage - National,United Kingdom
0K02.L,Globe Trade Centre S.A.,LSE,,United Kingdom
LKCS.L,Lucky Cement Limited,LSE,,United Kingdom
CEIR.L,"Compal Electronics, Inc.",LSE,,United Kingdom
0N7Q.L,Cegid Group SA,LSE,,United Kingdom
0DYQ.L,Cegedim SA,LSE,,United Kingdom
0QFK.L,Celyad SA,LSE,,United Kingdom
0QV5.L,Cerved Information Solutions S.p.A.,LSE,,United Kingdom
0FJJ.L,Panariagroup Industrie Ceramiche S.p.A.,LSE,,United Kingdom
0GRK.L,Millicom International Cellular S.A.,LSE,,United Kingdom
TRCN.L,Public Joint Stock Company TransContainer,LSE,,United Kingdom
CEIR.IL,COMPAL ELECTRONICS INC GDS (EAC,IOB,,United Kingdom
0NZF.L,"CEZ, a. s.",LSE,,United Kingdom
STCM.L,Steppe Cement Ltd.,LSE,General Building Materials,United Kingdom
CEIA.L,COMPAL ELECTRONICS INC GDS (EAC,LSE,,United Kingdom
FETD.IL,FAR EASTERN NEW CENTURY CORPORA,IOB,,United Kingdom
0NQZ.L,Titan Cement Company S.A.,LSE,,United Kingdom
CLTV.L,Cellcast plc,LSE,Broadcasting - TV,United Kingdom
TOWN.L,Town Centre Securities plc,LSE,,United Kingdom
CFHL.L,CityFibre Infrastructure Holdings Plc,LSE,,United Kingdom
CF.L,Canaccord Genuity Group Inc.,LSE,,United Kingdom
CFX.L,Colefax Group plc,LSE,Home Furnishings & Fixtures,United Kingdom
CFHS.IL,CATHAY FINANCIAL HOLDING CO LTD,IOB,,United Kingdom
CFHS.L,"Cathay Financial Holding Co., Ltd.",LSE,Asset Management,United Kingdom
CGS.L,Castings P.L.C.,LSE,Diversified Machinery,United Kingdom
CGLO.L,Chagala Group Limited,LSE,,United Kingdom
CGH.L,Chaarat Gold Holdings Limited,LSE,Gold,United Kingdom
CGVD.L,CG Power and Industrial Solutions Limited,LSE,Electronics Wholesale,United Kingdom
CGW.L,Chelverton Growth Trust Ord,LSE,,United Kingdom
0O2V.L,CGG,LSE,,United Kingdom
CGVD.IL,CG POWER AND INDUSTRIAL SOLUTIO,IOB,,United Kingdom
CTG.L,Christie Group plc,LSE,Business Services,United Kingdom
CHRT.L,Cohort PLC,LSE,Aerospace/Defense - Major Diversified,United Kingdom
CTR.L,Charles Taylor plc,LSE,Business Services,United Kingdom
CSN.L,Chesnara plc,LSE,Life Insurance,United Kingdom
CHH.L,Churchill China plc,LSE,Personal Products,United Kingdom
CHG.L,Chemring Group plc,LSE,,United Kingdom
CHA.L,Concha plc,LSE,Conglomerates,United Kingdom
CNSD.L,China Steel Corporation,LSE,Steel & Iron,United Kingdom
0QR4.L,Nestlé S.A.,LSE,Food - Major Diversified,United Kingdom
0QOR.L,Pargesa Holding SA,LSE,,United Kingdom
0LS7.L,Ciech S.A.,LSE,,United Kingdom
CHT.L,"Constellation Healthcare Technologies, Inc.",LSE,,United Kingdom
58GZ.L,Standard Chartered PLC,LSE,Money Center Banks,United Kingdom
0QKM.L,Vifor Pharma AG,LSE,,United Kingdom
0NPL.L,Christian Dior SE,LSE,,United Kingdom
CIC.L,The Conygar Investment Company PLC,LSE,Property Management,United Kingdom
CINE.L,Cineworld Group plc,LSE,"Recreational Goods, Other",United Kingdom
CTY.L,The City of London Investment Trust plc,LSE,,United Kingdom
0HJC.L,Vilmorin & Cie SA,LSE,,United Kingdom
RSAB.L,RSA Insurance Group plc,LSE,,United Kingdom
CICG.L,CIC Gold Group Limited,LSE,,United Kingdom
0E2N.L,Citycon Oyj,LSE,,United Kingdom
CIFU.L,Carador Income Fund USD Ord,LSE,,United Kingdom
ECV.L,Tax Systems plc,LSE,,United Kingdom
CITY.L,CityFibre Infrastructure Holdings Plc,LSE,,United Kingdom
CIN.L,City of London Group plc,LSE,Asset Management,United Kingdom
CYN.L,City Natural Resources High Yield Trust plc,LSE,,United Kingdom
BA69.L,The City of London Investment Trust plc,LSE,,United Kingdom
CTYA.L,The City of London Investment Trust plc,LSE,,United Kingdom
