ticker,name
NZDDKK=X,NZD/DKK
NZDEGP=X,NZD/EGP
NZDEUR=X,NZD/EUR
NZDFJD=X,NZD/FJD
NZDGBP=X,NZD/GBP
NZDHKD=X,NZD/HKD
NZDHRK=X,NZD/HRK
NZDHUF=X,NZD/HUF
NZDIDR=X,NZD/IDR
NZDILS=X,NZD/ILS
NZDINR=X,NZD/INR
NZDISK=X,NZD/ISK
NZDJOD=X,NZD/JOD
NZDJPY=X,NZD/JPY
NZDKES=X,NZD/KES
NZDKRW=X,NZD/KRW
NZDKWD=X,NZD/KWD
NZDLKR=X,NZD/LKR
NZDLTL=X,NZD/LTL
NZDLVL=X,NZD/LVL
NZDMAD=X,NZD/MAD
NZDMUR=X,NZD/MUR
NZDMXN=X,NZD/MXN
NZDMYR=X,NZD/MYR
NZDNOK=X,NZD/NOK
NZDOMR=X,NZD/OMR
NZDPGK=X,NZD/PGK
NZDPHP=X,NZD/PHP
NZDPKR=X,NZD/PKR
NZDPLN=X,NZD/PLN
NZDQAR=X,NZD/QAR
NZDRSD=X,NZD/RSD
NZDRUB=X,NZD/RUB
NZDSAR=X,NZD/SAR
NZDSEK=X,NZD/SEK
NZDSGD=X,NZD/SGD
NZDTHB=X,NZD/THB
NZDTND=X,NZD/TND
NZDTRY=X,NZD/TRY
NZDTWD=X,NZD/TWD
NZDUAH=X,NZD/UAH
NZDUSD=X,NZD/USD
NZDXDR=X,NZD/XDR
NZDZAR=X,NZD/ZAR
OMR=X,USD/OMR
OMRAED=X,OMR/AED
OMRAUD=X,OMR/AUD
OMRBHD=X,OMR/BHD
OMRCAD=X,OMR/CAD
OMRCHF=X,OMR/CHF
OMRCNY=X,OMR/CNY
OMRCZK=X,OMR/CZK
OMRDKK=X,OMR/DKK
OMREGP=X,OMR/EGP
OMREUR=X,OMR/EUR
OMRGBP=X,OMR/GBP
OMRHKD=X,OMR/HKD
OMRHUF=X,OMR/HUF
OMRIDR=X,OMR/IDR
OMRILS=X,OMR/ILS
OMRINR=X,OMR/INR
OMRISK=X,OMR/ISK
OMRJOD=X,OMR/JOD
OMRJPY=X,OMR/JPY
OMRKES=X,OMR/KES
OMRKRW=X,OMR/KRW
OMRKWD=X,OMR/KWD
OMRLKR=X,OMR/LKR
OMRLTL=X,OMR/LTL
OMRLVL=X,OMR/LVL
OMRMAD=X,OMR/MAD
OMRMUR=X,OMR/MUR
OMRMXN=X,OMR/MXN
OMRNOK=X,OMR/NOK
OMRNZD=X,OMR/NZD
OMRPHP=X,OMR/PHP
OMRPKR=X,OMR/PKR
OMRPLN=X,OMR/PLN
OMRQAR=X,OMR/QAR
OMRRUB=X,OMR/RUB
OMRSAR=X,OMR/SAR
OMRSEK=X,OMR/SEK
OMRSGD=X,OMR/SGD
OMRTHB=X,OMR/THB
OMRTND=X,OMR/TND
OMRTRY=X,OMR/TRY
OMRTWD=X,OMR/TWD
OMRUSD=X,OMR/USD
OMRXDR=X,OMR/XDR
OMRZAR=X,OMR/ZAR
PAB=X,USD/PAB
PABCAD=X,PAB/CAD
PABCHF=X,PAB/CHF
PABDKK=X,PAB/DKK
PABEUR=X,PAB/EUR
PABGBP=X,PAB/GBP
PABUSD=X,PAB/USD
PEN=X,USD/PEN
PENARS=X,PEN/ARS
PENBOB=X,PEN/BOB
PENBRL=X,PEN/BRL
PENCAD=X,PEN/CAD
PENCHF=X,PEN/CHF
PENCLP=X,PEN/CLP
PENCOP=X,PEN/COP
PENDKK=X,PEN/DKK
PENEUR=X,PEN/EUR
PENGBP=X,PEN/GBP
PENMXN=X,PEN/MXN
PENPYG=X,PEN/PYG
PENTHB=X,PEN/THB
PENUSD=X,PEN/USD
PENUYU=X,PEN/UYU
PENVEF=X,PEN/VEF
PGK=X,USD/PGK
PGKCHF=X,PGK/CHF
PGKDKK=X,PGK/DKK
PGKEUR=X,PGK/EUR
PGKGBP=X,PGK/GBP
PGKHKD=X,PGK/HKD
PGKUSD=X,PGK/USD
PHP=X,USD/PHP
PHPAED=X,PHP/AED
PHPAUD=X,PHP/AUD
PHPCAD=X,PHP/CAD
PHPCHF=X,PHP/CHF
PHPCNY=X,PHP/CNY
PHPCZK=X,PHP/CZK
PHPDKK=X,PHP/DKK
PHPEGP=X,PHP/EGP
PHPEUR=X,PHP/EUR
PHPGBP=X,PHP/GBP
PHPHKD=X,PHP/HKD
PHPHUF=X,PHP/HUF
PHPIDR=X,PHP/IDR
PHPILS=X,PHP/ILS
PHPINR=X,PHP/INR
PHPISK=X,PHP/ISK
PHPJOD=X,PHP/JOD
PHPJPY=X,PHP/JPY
PHPKES=X,PHP/KES
PHPKRW=X,PHP/KRW
PHPKWD=X,PHP/KWD
PHPLKR=X,PHP/LKR
PHPLTL=X,PHP/LTL
PHPLVL=X,PHP/LVL
PHPMAD=X,PHP/MAD
PHPMUR=X,PHP/MUR
PHPMXN=X,PHP/MXN
PHPMYR=X,PHP/MYR
PHPNOK=X,PHP/NOK
PHPNZD=X,PHP/NZD
PHPOMR=X,PHP/OMR
PHPPKR=X,PHP/PKR
PHPPLN=X,PHP/PLN
PHPQAR=X,PHP/QAR
PHPRUB=X,PHP/RUB
PHPSAR=X,PHP/SAR
PHPSEK=X,PHP/SEK
PHPSGD=X,PHP/SGD
PHPTHB=X,PHP/THB
PHPTND=X,PHP/TND
PHPTRY=X,PHP/TRY
PHPTWD=X,PHP/TWD
PHPUSD=X,PHP/USD
PHPVND=X,PHP/VND
PHPZAR=X,PHP/ZAR
PKR=X,USD/PKR
PKRAED=X,PKR/AED
PKRAUD=X,PKR/AUD
PKRCAD=X,PKR/CAD
PKRCHF=X,PKR/CHF
PKRDKK=X,PKR/DKK
PKREGP=X,PKR/EGP
PKREUR=X,PKR/EUR
PKRGBP=X,PKR/GBP
PKRHKD=X,PKR/HKD
PKRINR=X,PKR/INR
PKRJPY=X,PKR/JPY
PKRKRW=X,PKR/KRW
PKRNOK=X,PKR/NOK
PKRPHP=X,PKR/PHP
PKRQAR=X,PKR/QAR
PKRSGD=X,PKR/SGD
PKRTHB=X,PKR/THB
PKRUSD=X,PKR/USD
PKRVND=X,PKR/VND
PKRXDR=X,PKR/XDR
PKRZAR=X,PKR/ZAR
PLN=X,USD/PLN
PLNAED=X,PLN/AED
PLNARS=X,PLN/ARS
PLNAUD=X,PLN/AUD
PLNBDT=X,PLN/BDT
PLNBHD=X,PLN/BHD
PLNBMD=X,PLN/BMD
PLNBND=X,PLN/BND
PLNBOB=X,PLN/BOB
PLNBRL=X,PLN/BRL
PLNCAD=X,PLN/CAD
PLNCHF=X,PLN/CHF
PLNCLP=X,PLN/CLP
PLNCNY=X,PLN/CNY
PLNCOP=X,PLN/COP
PLNCZK=X,PLN/CZK
PLNDKK=X,PLN/DKK
PLNEGP=X,PLN/EGP
PLNEUR=X,PLN/EUR
PLNGBP=X,PLN/GBP
PLNHKD=X,PLN/HKD
PLNHUF=X,PLN/HUF
PLNIDR=X,PLN/IDR
PLNILS=X,PLN/ILS
PLNINR=X,PLN/INR
PLNISK=X,PLN/ISK
PLNJOD=X,PLN/JOD
PLNJPY=X,PLN/JPY
PLNKES=X,PLN/KES
PLNKRW=X,PLN/KRW
PLNKWD=X,PLN/KWD
PLNLBP=X,PLN/LBP
PLNLKR=X,PLN/LKR
PLNLTL=X,PLN/LTL
PLNLVL=X,PLN/LVL
PLNMAD=X,PLN/MAD
PLNMUR=X,PLN/MUR
PLNMXN=X,PLN/MXN
PLNMYR=X,PLN/MYR
PLNNGN=X,PLN/NGN
PLNNOK=X,PLN/NOK
PLNNZD=X,PLN/NZD
PLNOMR=X,PLN/OMR
PLNPEN=X,PLN/PEN
PLNPGK=X,PLN/PGK
PLNPHP=X,PLN/PHP
PLNPKR=X,PLN/PKR
PLNQAR=X,PLN/QAR
PLNRON=X,PLN/RON
PLNRSD=X,PLN/RSD
PLNRUB=X,PLN/RUB
PLNSAR=X,PLN/SAR
PLNSEK=X,PLN/SEK
PLNSGD=X,PLN/SGD
PLNTHB=X,PLN/THB
PLNTND=X,PLN/TND
PLNTRY=X,PLN/TRY
PLNTWD=X,PLN/TWD
PLNUSD=X,PLN/USD
PLNUYU=X,PLN/UYU
PLNVEF=X,PLN/VEF
PLNVUV=X,PLN/VUV
PLNXDR=X,PLN/XDR
PLNZAR=X,PLN/ZAR
PLNZWL=X,PLN/ZWL
PYG=X,USD/PYG
PYGCLP=X,PYG/CLP
PYGCOP=X,PYG/COP
PYGUYU=X,PYG/UYU
QAR=X,USD/QAR
QARAED=X,QAR/AED
QARAUD=X,QAR/AUD
QARBHD=X,QAR/BHD
QARCAD=X,QAR/CAD
QARCHF=X,QAR/CHF
QARCNY=X,QAR/CNY
QARCZK=X,QAR/CZK
QARDKK=X,QAR/DKK
QAREGP=X,QAR/EGP
QAREUR=X,QAR/EUR
QARGBP=X,QAR/GBP
QARHKD=X,QAR/HKD
QARHUF=X,QAR/HUF
QARIDR=X,QAR/IDR
QARILS=X,QAR/ILS
QARINR=X,QAR/INR
QARISK=X,QAR/ISK
QARJOD=X,QAR/JOD
QARJPY=X,QAR/JPY
QARKES=X,QAR/KES
QARKRW=X,QAR/KRW
QARKWD=X,QAR/KWD
QARLKR=X,QAR/LKR
QARLTL=X,QAR/LTL
QARLVL=X,QAR/LVL
QARMAD=X,QAR/MAD
QARMUR=X,QAR/MUR
QARMXN=X,QAR/MXN
QARNOK=X,QAR/NOK
QARNZD=X,QAR/NZD
QAROMR=X,QAR/OMR
QARPHP=X,QAR/PHP
QARPKR=X,QAR/PKR
QARPLN=X,QAR/PLN
QARRUB=X,QAR/RUB
QARSAR=X,QAR/SAR
QARSEK=X,QAR/SEK
QARSGD=X,QAR/SGD
QARTHB=X,QAR/THB
QARTND=X,QAR/TND
QARTRY=X,QAR/TRY
QARTWD=X,QAR/TWD
QARUSD=X,QAR/USD
QARXDR=X,QAR/XDR
QARZAR=X,QAR/ZAR
RON=X,USD/RON
RONAED=X,RON/AED
RONAUD=X,RON/AUD
RONBRL=X,RON/BRL
RONCAD=X,RON/CAD
RONCHF=X,RON/CHF
RONCNY=X,RON/CNY
RONCZK=X,RON/CZK
RONDKK=X,RON/DKK
RONEUR=X,RON/EUR
RONGBP=X,RON/GBP
RONHKD=X,RON/HKD
RONHRK=X,RON/HRK
RONILS=X,RON/ILS
RONINR=X,RON/INR
RONJPY=X,RON/JPY
RONKRW=X,RON/KRW
RONKWD=X,RON/KWD
RONLTL=X,RON/LTL
RONNOK=X,RON/NOK
RONNZD=X,RON/NZD
RONPLN=X,RON/PLN
RONRSD=X,RON/RSD
RONRUB=X,RON/RUB
RONSEK=X,RON/SEK
RONSGD=X,RON/SGD
RONTHB=X,RON/THB
RONTRY=X,RON/TRY
RONUAH=X,RON/UAH
RONUSD=X,RON/USD
RONZAR=X,RON/ZAR
RSD=X,USD/RSD
RSDCAD=X,RSD/CAD
RSDCHF=X,RSD/CHF
RSDDKK=X,RSD/DKK
RSDEUR=X,RSD/EUR
RSDGBP=X,RSD/GBP
RSDUSD=X,RSD/USD
RUB=X,USD/RUB
RUBAED=X,RUB/AED
RUBAMD=X,RUB/AMD
RUBAUD=X,RUB/AUD
RUBAZN=X,RUB/AZN
RUBBRL=X,RUB/BRL
RUBBYR=X,RUB/BYR
RUBCAD=X,RUB/CAD
RUBCHF=X,RUB/CHF
RUBCNY=X,RUB/CNY
RUBCZK=X,RUB/CZK
RUBDKK=X,RUB/DKK
RUBEGP=X,RUB/EGP
RUBEUR=X,RUB/EUR
RUBGBP=X,RUB/GBP
RUBHKD=X,RUB/HKD
RUBHUF=X,RUB/HUF
RUBIDR=X,RUB/IDR
RUBILS=X,RUB/ILS
RUBINR=X,RUB/INR
RUBISK=X,RUB/ISK
RUBJOD=X,RUB/JOD
RUBJPY=X,RUB/JPY
RUBKES=X,RUB/KES
RUBKGS=X,RUB/KGS
RUBKRW=X,RUB/KRW
RUBKZT=X,RUB/KZT
RUBLKR=X,RUB/LKR
RUBLTL=X,RUB/LTL
RUBLVL=X,RUB/LVL
RUBMAD=X,RUB/MAD
RUBMDL=X,RUB/MDL
RUBMUR=X,RUB/MUR
RUBMXN=X,RUB/MXN
RUBMYR=X,RUB/MYR
RUBNOK=X,RUB/NOK
RUBNZD=X,RUB/NZD
RUBOMR=X,RUB/OMR
RUBPHP=X,RUB/PHP
RUBPLN=X,RUB/PLN
RUBQAR=X,RUB/QAR
RUBSAR=X,RUB/SAR
RUBSEK=X,RUB/SEK
RUBSGD=X,RUB/SGD
RUBTHB=X,RUB/THB
RUBTJS=X,RUB/TJS
RUBTMT=X,RUB/TMT
RUBTND=X,RUB/TND
RUBTRY=X,RUB/TRY
RUBTWD=X,RUB/TWD
RUBUSD=X,RUB/USD
RUBUZS=X,RUB/UZS
RUBZAR=X,RUB/ZAR
RWF=X,USD/RWF
SAR=X,USD/SAR
SARAED=X,SAR/AED
SARAUD=X,SAR/AUD
SARBHD=X,SAR/BHD
SARCAD=X,SAR/CAD
SARCHF=X,SAR/CHF
SARCNY=X,SAR/CNY
SARCZK=X,SAR/CZK
SARDKK=X,SAR/DKK
SAREGP=X,SAR/EGP
SAREUR=X,SAR/EUR
SARGBP=X,SAR/GBP
SARHKD=X,SAR/HKD
SARHUF=X,SAR/HUF
SARIDR=X,SAR/IDR
SARILS=X,SAR/ILS
SARINR=X,SAR/INR
SARISK=X,SAR/ISK
SARJOD=X,SAR/JOD
SARJPY=X,SAR/JPY
SARKES=X,SAR/KES
SARKRW=X,SAR/KRW
SARKWD=X,SAR/KWD
SARLKR=X,SAR/LKR
SARLTL=X,SAR/LTL
SARLVL=X,SAR/LVL
SARMAD=X,SAR/MAD
SARMUR=X,SAR/MUR
SARMXN=X,SAR/MXN
SARNOK=X,SAR/NOK
SARNZD=X,SAR/NZD
SAROMR=X,SAR/OMR
SARPHP=X,SAR/PHP
SARPKR=X,SAR/PKR
SARPLN=X,SAR/PLN
SARQAR=X,SAR/QAR
SARRUB=X,SAR/RUB
SARSEK=X,SAR/SEK
SARSGD=X,SAR/SGD
SARTHB=X,SAR/THB
SARTND=X,SAR/TND
SARTRY=X,SAR/TRY
SARTWD=X,SAR/TWD
SARUSD=X,SAR/USD
SARXDR=X,SAR/XDR
SARZAR=X,SAR/ZAR
SBD=X,USD/SBD
SBDCHF=X,SBD/CHF
SBDEUR=X,SBD/EUR
SBDGBP=X,SBD/GBP
SBDUSD=X,SBD/USD
SCR=X,USD/SCR
SCRCHF=X,SCR/CHF
SCRDKK=X,SCR/DKK
SCREUR=X,SCR/EUR
SCRGBP=X,SCR/GBP
SCRUSD=X,SCR/USD
SDG=X,USD/SDG
SDGCHF=X,SDG/CHF
SDGEUR=X,SDG/EUR
SDGGBP=X,SDG/GBP
SDGUSD=X,SDG/USD
SEK=X,USD/SEK
SEKAED=X,SEK/AED
SEKAMD=X,SEK/AMD
SEKANG=X,SEK/ANG
SEKAUD=X,SEK/AUD
SEKBAM=X,SEK/BAM
SEKBGN=X,SEK/BGN
SEKBRL=X,SEK/BRL
SEKBWP=X,SEK/BWP
SEKCAD=X,SEK/CAD
SEKCHF=X,SEK/CHF
SEKCLP=X,SEK/CLP
SEKCNH=X,SEK/CNH
SEKCNY=X,SEK/CNY
SEKCZK=X,SEK/CZK
SEKDKK=X,SEK/DKK
SEKEGP=X,SEK/EGP
SEKEUR=X,SEK/EUR
SEKGBP=X,SEK/GBP
SEKGIP=X,SEK/GIP
SEKHKD=X,SEK/HKD
SEKHUF=X,SEK/HUF
SEKIDR=X,SEK/IDR
SEKILS=X,SEK/ILS
SEKINR=X,SEK/INR
SEKISK=X,SEK/ISK
SEKJMD=X,SEK/JMD
SEKJOD=X,SEK/JOD
SEKJPY=X,SEK/JPY
SEKKES=X,SEK/KES
SEKKPW=X,SEK/KPW
SEKKRW=X,SEK/KRW
SEKKWD=X,SEK/KWD
SEKLKR=X,SEK/LKR
SEKLTL=X,SEK/LTL
SEKLVL=X,SEK/LVL
SEKMAD=X,SEK/MAD
SEKMUR=X,SEK/MUR
SEKMXN=X,SEK/MXN
SEKMYR=X,SEK/MYR
SEKNOK=X,SEK/NOK
SEKNZD=X,SEK/NZD
SEKOMR=X,SEK/OMR
SEKPHP=X,SEK/PHP
SEKPKR=X,SEK/PKR
SEKPLN=X,SEK/PLN
SEKQAR=X,SEK/QAR
SEKRON=X,SEK/RON
SEKRSD=X,SEK/RSD
SEKRUB=X,SEK/RUB
SEKSAR=X,SEK/SAR
SEKSGD=X,SEK/SGD
SEKTHB=X,SEK/THB
SEKTND=X,SEK/TND
SEKTRY=X,SEK/TRY
SEKTWD=X,SEK/TWD
SEKUSD=X,SEK/USD
SEKXDR=X,SEK/XDR
SEKZAR=X,SEK/ZAR
SGD=X,USD/SGD
SGDAED=X,SGD/AED
SGDARS=X,SGD/ARS
SGDAUD=X,SGD/AUD
SGDBDT=X,SGD/BDT
SGDBGN=X,SGD/BGN
SGDBHD=X,SGD/BHD
SGDBMD=X,SGD/BMD
SGDBOB=X,SGD/BOB
SGDBRL=X,SGD/BRL
SGDBWP=X,SGD/BWP
SGDCAD=X,SGD/CAD
SGDCHF=X,SGD/CHF
SGDCLP=X,SGD/CLP
SGDCNH=X,SGD/CNH
SGDCNY=X,SGD/CNY
SGDCOP=X,SGD/COP
SGDCZK=X,SGD/CZK
SGDDKK=X,SGD/DKK
SGDEGP=X,SGD/EGP
SGDEUR=X,SGD/EUR
SGDGBP=X,SGD/GBP
SGDGHS=X,SGD/GHS
SGDHKD=X,SGD/HKD
SGDHUF=X,SGD/HUF
SGDIDR=X,SGD/IDR
SGDILS=X,SGD/ILS
SGDINR=X,SGD/INR
SGDISK=X,SGD/ISK
SGDJOD=X,SGD/JOD
SGDJPY=X,SGD/JPY
SGDKES=X,SGD/KES
SGDKRW=X,SGD/KRW
SGDKWD=X,SGD/KWD
SGDLBP=X,SGD/LBP
SGDLKR=X,SGD/LKR
SGDLTL=X,SGD/LTL
SGDLVL=X,SGD/LVL
SGDMAD=X,SGD/MAD
SGDMOP=X,SGD/MOP
SGDMUR=X,SGD/MUR
SGDMXN=X,SGD/MXN
SGDMYR=X,SGD/MYR
SGDNGN=X,SGD/NGN
SGDNOK=X,SGD/NOK
SGDNZD=X,SGD/NZD
SGDOMR=X,SGD/OMR
SGDPEN=X,SGD/PEN
SGDPHP=X,SGD/PHP
SGDPKR=X,SGD/PKR
SGDPLN=X,SGD/PLN
SGDQAR=X,SGD/QAR
SGDRUB=X,SGD/RUB
SGDSAR=X,SGD/SAR
SGDSEK=X,SGD/SEK
SGDTHB=X,SGD/THB
SGDTND=X,SGD/TND
SGDTRY=X,SGD/TRY
SGDTWD=X,SGD/TWD
SGDUGX=X,SGD/UGX
SGDUSD=X,SGD/USD
SGDUYU=X,SGD/UYU
SGDVEF=X,SGD/VEF
SGDVND=X,SGD/VND
SGDXDR=X,SGD/XDR
SGDZAR=X,SGD/ZAR
SGDZWL=X,SGD/ZWL
SHP=X,USD/SHP
SHPCHF=X,SHP/CHF
SHPUSD=X,SHP/USD
SIT=X,USD/SIT
SLL=X,USD/SLL
SOS=X,USD/SOS
SRD=X,USD/SRD
SRDCHF=X,SRD/CHF
SRDEUR=X,SRD/EUR
SRDGBP=X,SRD/GBP
SRDUSD=X,SRD/USD
STD=X,USD/STD
SVC=X,USD/SVC
SVCCHF=X,SVC/CHF
SVCEUR=X,SVC/EUR
SVCGBP=X,SVC/GBP
SVCUSD=X,SVC/USD
SYP=X,USD/SYP
SYPCHF=X,SYP/CHF
SYPDKK=X,SYP/DKK
SYPHKD=X,SYP/HKD
SYPQAR=X,SYP/QAR
SYPSGD=X,SYP/SGD
SYPUSD=X,SYP/USD
SZL=X,USD/SZL
SZLCHF=X,SZL/CHF
SZLEUR=X,SZL/EUR
SZLGBP=X,SZL/GBP
SZLUSD=X,SZL/USD
THB=X,USD/THB
THBAED=X,THB/AED
THBARS=X,THB/ARS
THBAUD=X,THB/AUD
THBBHD=X,THB/BHD
THBBMD=X,THB/BMD
THBBOB=X,THB/BOB
THBBRL=X,THB/BRL
THBCAD=X,THB/CAD
THBCHF=X,THB/CHF
THBCLP=X,THB/CLP
THBCNY=X,THB/CNY
THBCOP=X,THB/COP
THBCZK=X,THB/CZK
THBDKK=X,THB/DKK
THBEGP=X,THB/EGP
THBEUR=X,THB/EUR
THBGBP=X,THB/GBP
THBHKD=X,THB/HKD
THBHUF=X,THB/HUF
THBIDR=X,THB/IDR
THBILS=X,THB/ILS
THBINR=X,THB/INR
THBISK=X,THB/ISK
THBJOD=X,THB/JOD
THBJPY=X,THB/JPY
THBKES=X,THB/KES
THBKRW=X,THB/KRW
THBKWD=X,THB/KWD
THBLBP=X,THB/LBP
THBLKR=X,THB/LKR
THBLTL=X,THB/LTL
THBLVL=X,THB/LVL
THBMAD=X,THB/MAD
THBMUR=X,THB/MUR
THBMXN=X,THB/MXN
THBMYR=X,THB/MYR
THBNGN=X,THB/NGN
THBNOK=X,THB/NOK
THBNZD=X,THB/NZD
THBOMR=X,THB/OMR
THBPEN=X,THB/PEN
THBPHP=X,THB/PHP
THBPKR=X,THB/PKR
THBPLN=X,THB/PLN
THBQAR=X,THB/QAR
THBRUB=X,THB/RUB
THBSAR=X,THB/SAR
THBSEK=X,THB/SEK
THBSGD=X,THB/SGD
THBTND=X,THB/TND
THBTRY=X,THB/TRY
THBTWD=X,THB/TWD
THBUSD=X,THB/USD
THBUYU=X,THB/UYU
THBVEF=X,THB/VEF
THBXDR=X,THB/XDR
THBZAR=X,THB/ZAR
THBZWL=X,THB/ZWL
TJS=X,USD/TJS
TJSCHF=X,TJS/CHF
TJSUSD=X,TJS/USD
TMT=X,USD/TMT
TMTCHF=X,TMT/CHF
TMTUSD=X,TMT/USD
TND=X,USD/TND
TNDAED=X,TND/AED
TNDAUD=X,TND/AUD
TNDCAD=X,TND/CAD
TNDCHF=X,TND/CHF
TNDCNY=X,TND/CNY
TNDCZK=X,TND/CZK
TNDDKK=X,TND/DKK
TNDEGP=X,TND/EGP
TNDEUR=X,TND/EUR
TNDGBP=X,TND/GBP
TNDHKD=X,TND/HKD
TNDHUF=X,TND/HUF
TNDIDR=X,TND/IDR
TNDILS=X,TND/ILS
TNDINR=X,TND/INR
TNDISK=X,TND/ISK
TNDJOD=X,TND/JOD
TNDJPY=X,TND/JPY
TNDKES=X,TND/KES
TNDKRW=X,TND/KRW
TNDKWD=X,TND/KWD
TNDLKR=X,TND/LKR
TNDLTL=X,TND/LTL
TNDLVL=X,TND/LVL
TNDMAD=X,TND/MAD
TNDMUR=X,TND/MUR
TNDMXN=X,TND/MXN
TNDNOK=X,TND/NOK
TNDNZD=X,TND/NZD
TNDOMR=X,TND/OMR
TNDPHP=X,TND/PHP
TNDPLN=X,TND/PLN
TNDQAR=X,TND/QAR
TNDRUB=X,TND/RUB
TNDSAR=X,TND/SAR
TNDSEK=X,TND/SEK
TNDSGD=X,TND/SGD
TNDTHB=X,TND/THB
TNDTRY=X,TND/TRY
TNDTWD=X,TND/TWD
TNDUSD=X,TND/USD
TNDZAR=X,TND/ZAR
TOP=X,USD/TOP
TOPCHF=X,TOP/CHF
TOPEUR=X,TOP/EUR
TOPGBP=X,TOP/GBP
TOPUSD=X,TOP/USD
TRY=X,USD/TRY
TRYAED=X,TRY/AED
TRYAUD=X,TRY/AUD
TRYBRL=X,TRY/BRL
TRYCAD=X,TRY/CAD
TRYCHF=X,TRY/CHF
TRYCLP=X,TRY/CLP
TRYCNY=X,TRY/CNY
TRYCZK=X,TRY/CZK
TRYDKK=X,TRY/DKK
TRYEGP=X,TRY/EGP
TRYEUR=X,TRY/EUR
TRYGBP=X,TRY/GBP
TRYHKD=X,TRY/HKD
TRYHUF=X,TRY/HUF
TRYIDR=X,TRY/IDR
TRYILS=X,TRY/ILS
TRYINR=X,TRY/INR
TRYISK=X,TRY/ISK
TRYJOD=X,TRY/JOD
TRYJPY=X,TRY/JPY
TRYKES=X,TRY/KES
TRYKRW=X,TRY/KRW
TRYKWD=X,TRY/KWD
TRYLKR=X,TRY/LKR
TRYLTL=X,TRY/LTL
TRYLVL=X,TRY/LVL
TRYMAD=X,TRY/MAD
TRYMUR=X,TRY/MUR
TRYMXN=X,TRY/MXN
TRYMYR=X,TRY/MYR
TRYNOK=X,TRY/NOK
TRYNZD=X,TRY/NZD
TRYOMR=X,TRY/OMR
TRYPHP=X,TRY/PHP
TRYPLN=X,TRY/PLN
TRYQAR=X,TRY/QAR
TRYRUB=X,TRY/RUB
TRYSAR=X,TRY/SAR
TRYSEK=X,TRY/SEK
TRYSGD=X,TRY/SGD
TRYTHB=X,TRY/THB
TRYTND=X,TRY/TND
TRYTWD=X,TRY/TWD
TRYUSD=X,TRY/USD
TRYZAR=X,TRY/ZAR
TTD=X,USD/TTD
TTDCAD=X,TTD/CAD
TTDCHF=X,TTD/CHF
TTDDKK=X,TTD/DKK
TTDEUR=X,TTD/EUR
TTDGBP=X,TTD/GBP
TTDUSD=X,TTD/USD
TTDXDR=X,TTD/XDR
TWD=X,USD/TWD
TWDAED=X,TWD/AED
TWDAUD=X,TWD/AUD
TWDCAD=X,TWD/CAD
TWDCHF=X,TWD/CHF
TWDCNH=X,TWD/CNH
TWDCNY=X,TWD/CNY
TWDCZK=X,TWD/CZK
TWDDKK=X,TWD/DKK
TWDEGP=X,TWD/EGP
TWDEUR=X,TWD/EUR
TWDGBP=X,TWD/GBP
TWDHKD=X,TWD/HKD
TWDHUF=X,TWD/HUF
TWDIDR=X,TWD/IDR
TWDILS=X,TWD/ILS
TWDINR=X,TWD/INR
TWDISK=X,TWD/ISK
TWDJOD=X,TWD/JOD
TWDJPY=X,TWD/JPY
TWDKES=X,TWD/KES
TWDKRW=X,TWD/KRW
TWDKWD=X,TWD/KWD
TWDLKR=X,TWD/LKR
TWDLTL=X,TWD/LTL
TWDLVL=X,TWD/LVL
TWDMAD=X,TWD/MAD
TWDMUR=X,TWD/MUR
TWDMXN=X,TWD/MXN
TWDMYR=X,TWD/MYR
TWDNOK=X,TWD/NOK
TWDNZD=X,TWD/NZD
TWDOMR=X,TWD/OMR
TWDPHP=X,TWD/PHP
TWDPKR=X,TWD/PKR
TWDPLN=X,TWD/PLN
TWDQAR=X,TWD/QAR
TWDRUB=X,TWD/RUB
TWDSAR=X,TWD/SAR
TWDSEK=X,TWD/SEK
TWDSGD=X,TWD/SGD
TWDTHB=X,TWD/THB
TWDTND=X,TWD/TND
TWDTRY=X,TWD/TRY
TWDUSD=X,TWD/USD
TWDZAR=X,TWD/ZAR
TZS=X,USD/TZS
TZSINR=X,TZS/INR
UAH=X,USD/UAH
UAHCHF=X,UAH/CHF
UAHCZK=X,UAH/CZK
UAHEUR=X,UAH/EUR
UAHGBP=X,UAH/GBP
UAHUSD=X,UAH/USD
UGX=X,USD/UGX
UGXAFN=X,UGX/AFN
UGXANG=X,UGX/ANG
UGXARS=X,UGX/ARS
UGXAUD=X,UGX/AUD
UGXBDT=X,UGX/BDT
UGXBGN=X,UGX/BGN
UGXBMD=X,Uganda Shilling (b) vs Bermuda
UGXBRL=X,UGX/BRL
UGXBWP=X,UGX/BWP
UGXCLP=X,UGX/CLP
UGXCNH=X,UGX/CNH
UGXCOP=X,UGX/COP
UGXCZK=X,UGX/CZK
UGXDKK=X,UGX/DKK
UGXEGP=X,UGX/EGP
UGXFJD=X,UGX/FJD
UGXGHS=X,UGX/GHS
UGXHKD=X,UGX/HKD
UGXHUF=X,UGX/HUF
UGXIDR=X,UGX/IDR
UGXILS=X,UGX/ILS
UGXINR=X,UGX/INR
UGXISK=X,UGX/ISK
UGXJPY=X,UGX/JPY
UGXKES=X,UGX/KES
UGXKRW=X,UGX/KRW
UGXKYD=X,UGX/KYD
UGXKZT=X,UGX/KZT
