ticker,name,exchange,category name,country
9IRA.F,"Broadwind Energy, Inc.",FRA,,France
6GB.F,"Global Brass and Copper Holdings, Inc.",FRA,,France
5B9.F,"Broadridge Financial Solutions, Inc.",FRA,,France
2BV.F,Brightcove Inc.,FRA,,France
2FB.F,"Fortune Brands Home & Security, Inc.",FRA,,France
2G1.F,"Green Brick Partners, Inc.",FRA,,France
SBTA.F,"Sinclair Broadcast Group, Inc.",FRA,,France
KY6.F,"Interactive Brokers Group, Inc.",FRA,,France
TBCN.F,Television Broadcasts Limited,FRA,,France
BR6.F,"C. R. Bard, Inc.",FRA,,France
3NEN.F,Brisio Innovations Inc.,FRA,,France
LTD.F,"L Brands, Inc.",FRA,,France
BA3.F,"Brooks Automation, Inc.",FRA,,France
IVOA.F,Differential Brands Group Inc.,FRA,,France
PBV.F,"Prestige Brands Holdings, Inc.",FRA,,France
PJXB.F,Petróleo Brasileiro S.A. - Petrobras,FRA,,France
IKI.F,"Iconix Brand Group, Inc.",FRA,,France
6MG.F,"Megmilk Snow Brand Co., Ltd.",FRA,,France
RCK.F,"Rocky Brands, Inc.",FRA,,France
B2X.F,Brandywine Realty Trust,FRA,,France
BRP.F,"CALERES INC. DL-,01",FRA,,France
BRX.F,Broadcom Limited,FRA,,France
BSN.DE,Danone,FRA,Food - Major Diversified,France
BSB.F,Sky plc,FRA,,France
BSN.F,Danone,FRA,Food - Major Diversified,France
BST.F,Bastei Lübbe AG,FRA,Publishing - Newspapers,France
BSC1.F,"Earthstone Energy, Inc.",FRA,,France
NYM.F,Nymox Pharmaceutical Corporation,FRA,,France
BSR.F,GoldMining Inc.,FRA,,France
BS7.F,Briggs & Stratton Corporation,FRA,,France
M4V.F,Ultrapetrol (Bahamas) Limited,FRA,,France
BS2.F,"BEBE STORES INC. DL-,01",FRA,,France
BSA.F,Banco Santander-Chile,FRA,,France
BSD2.F,"Banco Santander, S.A.",FRA,,France
BSL.F,Basler Aktiengesellschaft,FRA,Electronic Equipment,France
BSQ1.F,"BroadSoft, Inc.",FRA,,France
BSP.F,BAE Systems plc,FRA,Aerospace/Defense - Major Diversified,France
BTQ.F,BT Group plc,FRA,Wireless Communications,France
BTT.F,Babcock-BSH AG,FRA,,France
B9M.F,BTG plc,FRA,,France
BTL.F,Baxter International Inc.,FRA,,France
BUR.PA,Burelle SA,PAR,Auto Parts,France
BUHA.F,Bucher Industries AG,FRA,,France
TUB.F,HSBC Trinkaus & Burkhardt AG,FRA,,France
B4D.F,"Buckeye Partners, L.P.",FRA,,France
RRN.F,"Red Robin Gourmet Burgers, Inc.",FRA,,France
9DB.F,"Dave & Buster's Entertainment, Inc.",FRA,,France
SR4.F,SR4.F,FRA,,France
BUR.F,PT Bumi Resources Minerals Tbk,FRA,,France
SBL.F,"Safe Bulkers, Inc.",FRA,,France
MABB.F,Mitchells & Butlers plc,FRA,,France
MBM.F,Marlin Business Services Corp.,FRA,,France
B5H.F,Burckhardt Compression Holding AG,FRA,,France
BVINV.PA,Bureau Veritas SA,PAR,,France
UCM1.F,Buzzi Unicem SpA,FRA,,France
M6YA.F,Meyer Burger Technology AG,FRA,,France
BWW.F,"Buffalo Wild Wings, Inc.",FRA,,France
7BR.F,Bulletin Resources Limited,FRA,,France
I5Q1.F,ISC Business Technology AG,FRA,,France
3FB.F,Bulten AB (publ),FRA,,France
3FH.F,Buffalo Coal Corp.,FRA,,France
BUI.PA,Barbara Bui,PAR,Textile - Apparel Clothing,France
SR41.F,Scorpio Bulkers Inc.,FRA,,France
S4C.F,Nippon Building Fund Inc.,FRA,,France
RBS.F,"Realia Business, S.A.",FRA,,France
NCUN.F,"NCI Building Systems, Inc.",FRA,,France
13W.F,"Blue Apron Holdings, Inc.",FRA,,France
4BV.F,Bureau Veritas SA,FRA,,France
WBAG.F,Wild Bunch AG,FRA,,France
BUI.F,"Burlington Stores, Inc.",FRA,,France
LZ6.F,"Silver Bull Resources, Inc.",FRA,,France
1N31.F,Newtek Business Services Corp.,FRA,,France
B6D.F,Granada Gold Mine Inc.,FRA,,France
BUD.F,Buru Energy Limited,FRA,,France
B1W1.F,Bukit Sembawang Estates Limited,FRA,,France
BZ7A.F,Bumrungrad Hospital Public Company Limited,FRA,,France
BUU.F,Uranium Equities Limited,FRA,,France
BUZ1.F,Bunzl plc,FRA,,France
MBU.DE,CompaÃ±Ã­a de Minas Buenaventura S.A.A.,FRA,,France
BUOB.F,Bang & Olufsen a/s,FRA,,France
UCM.F,Buzzi Unicem SpA,FRA,,France
MBU.F,CompaÃ±Ã­a de Minas Buenaventura S.A.A.,FRA,,France
BV8.F,British Polythene Industries plc,FRA,,France
BVF.F,"Valeant Pharmaceuticals International, Inc.",FRA,,France
BVT.F,Reliance Infrastructure Limited,FRA,,France
BV0.F,Bravida Holding AB (publ),FRA,,France
BVI.F,Tao Heung Holdings Limited,FRA,,France
BW8.F,Spirent Communications plc,FRA,,France
4BW.F,"BWX Technologies, Inc.",FRA,,France
P2G1.F,P2G1.F,FRA,,France
BW9.F,BW LPG Limited,FRA,,France
BW3.F,Babcock International Group plc,FRA,,France
BWI.F,Brunswick Corporation,FRA,,France
BXR.F,BRIXMOR PPTY GROUP INC.,FRA,,France
BX7.F,Proximus PLC,FRA,,France
BYY.F,Byggmax Group AB (publ),FRA,,France
BYN.F,Rubis,FRA,,France
BY6.F,BYD Company Limited,FRA,,France
4BY.F,BYD Electronic (International) Company Limited,FRA,,France
BYW6.F,BayWa Aktiengesellschaft,FRA,Business Services,France
GU5.F,Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited,FRA,,France
BYRA.F,PT Bank Rakyat Indonesia (Persero) Tbk,FRA,,France
BY5.F,Modern Water plc,FRA,,France
BY8A.F,EnteroMedics Inc.,FRA,,France
BZD1.F,Perseon Corporation,FRA,,France
BZF1.F,"VMware, Inc.",FRA,,France
11L1.F,Canopy Growth Corporation,FRA,,France
TZ1.F,TransAlta Corporation,FRA,,France
TVP.F,TVI Pacific Inc.,FRA,,France
TRC.F,Treasury Metals Inc.,FRA,,France
S3G.F,S3G.F,FRA,,France
S3A.F,Stantec Inc.,FRA,,France
RUG.F,Radius Gold Inc.,FRA,,France
RQM.F,Garibaldi Resources Corp.,FRA,,France
RG7.F,Reunion Gold Corporation,FRA,,France
R8V.F,R8V.F,FRA,,France
R0X.F,"Robix Environmental Technologies, Inc.",FRA,,France
PUD.F,Pulse Seismic Inc.,FRA,,France
PTXI.F,Ikkuma Resources Corp.,FRA,,France
PPE.F,Painted Pony Energy Ltd.,FRA,,France
POC.F,Potash Corporation of Saskatchewan Inc.,FRA,Agricultural Chemicals,France
PLF.F,CapitaLand Limited,FRA,,France
P01.F,Colt Resources Inc.,FRA,,France
N8Z1.F,Mineral Hill Industries Ltd.,FRA,,France
N3Q.F,Northquest Ltd.,FRA,,France
MLHMC.PA,Hotel Majestic Cannes,PAR,Lodging,France
MEU2.F,Enablence Technologies Inc.,FRA,,France
ME7.F,MEG Energy Corp.,FRA,,France
MC8.F,Marathon Gold Corporation,FRA,,France
M3R.F,Metanor Resources Inc.,FRA,,France
L4G1.F,L4G1.F,FRA,,France
L48N.F,Loon Energy Corporation,FRA,,France
IHM.F,Turquoise Hill Resources Ltd.,FRA,,France
G6M.F,Savanna Energy Services Corp.,FRA,,France
G4D.F,Corex Gold Corporation,FRA,,France
FMP.F,Fortune Minerals Limited,FRA,,France
F7E.F,Fieldex Exploration Inc.,FRA,,France
F2T.F,Forsys Metals Corp.,FRA,,France
EKA.F,Entrée Resources Ltd.,FRA,,France
E4X1.F,Excellon Resources Inc.,FRA,,France
E2E.F,Coro Mining Corp.,FRA,,France
D4E.F,Defiance Silver Corp.,FRA,,France
CZ61.F,Caza Gold Corp.,FRA,,France
CX6.F,Canamex Resources Corp.,FRA,,France
CWB.F,Dixons Carphone plc,FRA,,France
CKG.F,Chesapeake Gold Corp.,FRA,,France
CJ5A.F,CGI Group Inc.,FRA,,France
CBGA.F,Carlsberg A/S,FRA,,France
CBDG.PA,Compagnie du Cambodge,PAR,Conglomerates,France
CAS.PA,Cast SA,PAR,Technical & System Software,France
CAR.DE,Carrefour SA,FRA,Grocery Stores,France
CAPLI.PA,Groupe Capelli,PAR,Property Management,France
CAP.F,Capital Stage AG,FRA,Diversified Utilities,France
C63.F,Caracara Silver Inc.,FRA,,France
C1Z1.F,Cypress Development Corp.,FRA,,France
B6IH.F,Homestake Resource Corp.,FRA,,France
A9L.F,Dorex Minerals Inc.,FRA,,France
A3N1.F,Millennial Lithium Corp.,FRA,,France
9RN.F,9RN.F,FRA,,France
8CF.F,CafePress Inc.,FRA,,France
80CB.F,Concordia International Corp.,FRA,,France
72M.F,Madalena Energy Inc.,FRA,,France
6CG.F,NGEx Resources Inc.,FRA,,France
5RN.F,RNC Minerals,FRA,,France
4QP.F,Etrion Corporation,FRA,,France
41Z.F,Surge Energy Inc.,FRA,,France
3TZ1.F,Galway Gold Inc.,FRA,,France
3TI.F,Tirex Resources Ltd.,FRA,,France
3R9.F,Rock Energy Inc.,FRA,,France
3P4A.F,Rooster Energy Ltd.,FRA,,France
3CF.F,Canaf Group Inc.,FRA,,France
32N.F,New Gold Inc.,FRA,,France
2RD.F,Rathdowney Resources Ltd.,FRA,,France
1W4.F,1W4.F,FRA,,France
1GK.F,"Gatekeeper Systems, Inc.",FRA,,France
1ET.F,Ethos Gold Corp.,FRA,,France
16C.F,Colorado Resources Ltd.,FRA,,France
14T.F,Toromont Industries Ltd.,FRA,,France
305.F,Cara Operations Limited,FRA,,France
IKAP.F,Aurinia Pharmaceuticals Inc.,FRA,,France
FKGC.F,Cairn Energy plc,FRA,,France
ELM.F,Elcora Advanced Materials Corp.,FRA,,France
EE1.F,Equitorial Exploration Corp.,FRA,,France
RES.F,RES.F,FRA,,France
IVHN.F,Nubian Resources Ltd,FRA,,France
KQ2A.F,Kaminak Gold Corp.,FRA,,France
DBE.F,Merrex Gold Inc.,FRA,,France
CYOA.F,Cymbria Corporation,FRA,,France
4OG.F,Otis Gold Corp.,FRA,,France
6TUW.F,enCore Energy Corp.,FRA,,France
C3Y2.F,Gem International Resources Inc.,FRA,,France
DWFN.F,DragonWave Inc.,FRA,,France
C1U.F,Canadian Real Estate Investment Trust,FRA,,France
HPU.F,Copper Fox Metals Inc.,FRA,,France
P42.F,Pure Technologies Ltd.,FRA,,France
M4KP.F,Great Thunder Gold Corp.,FRA,,France
PT3.F,Petrolympic Ltd.,FRA,,France
NMK.F,Nevada Energy Metals Inc.,FRA,,France
C97.F,Red Eagle Exploration Limited,FRA,,France
3N7.F,New Pacific Metals Corp.,FRA,,France
GC5.F,Greencastle Resources Ltd.,FRA,,France
OTM.F,TomaGold Corporation,FRA,,France
PCR.F,Power Corporation of Canada,FRA,,France
T3F2.F,M Pharmaceutical Inc.,FRA,,France
RKVA.F,Wesdome Gold Mines Ltd.,FRA,,France
NV81.F,NEVADA SUNRISE GOLD,FRA,,France
FMV.F,First Majestic Silver Corp.,FRA,,France
ORO.F,Standard Graphite Corporation,FRA,,France
V7S.F,VVC Exploration Corporation,FRA,,France
MLGRC.NX,Groupe Carnivor Société Anonyme,ENX,,France
C5X.F,Crew Energy Inc.,FRA,,France
I4U.F,Ely Gold & Minerals Inc.,FRA,,France
TTX.F,Theralase Technologies Inc.,FRA,,France
7C0.F,Continental Gold Inc.,FRA,,France
IKL.F,IMPACT Silver Corp.,FRA,,France
ERV1.F,Everton Resources Inc.,FRA,,France
NJD1.F,Millstream Mines Ltd.,FRA,,France
015.F,"Aileron Therapeutics, Inc.",FRA,,France
NQT.F,Novadaq Technologies Inc.,FRA,,France
D7Q1.F,Monument Mining Limited,FRA,,France
TN2.F,Technogym SpA,FRA,,France
WT5.F,CALIF. WATER SERV. GRP,FRA,,France
UGN.F,Gensource Potash Corporation,FRA,,France
PCD1.F,Encana Corporation,FRA,,France
R3W.F,SmartCool Systems Inc.,FRA,,France
3MJ.F,Major Drilling Group International Inc.,FRA,,France
EXB.F,Exeter Resource Corporation,FRA,,France
N4UN.F,Secova Metals Corp.,FRA,,France
3G8A.F,Golden Dawn Minerals Inc.,FRA,,France
1A5.F,Intact Gold Corp.,FRA,,France
37A.F,East West Petroleum Corp,FRA,,France
0HE.F,Maya Gold and Silver Inc.,FRA,,France
IOLA.F,InterOil Corporation,FRA,,France
15E.F,Empire Industries Ltd.,FRA,,France
KCG1.F,Goldstrike Resources Ltd.,FRA,,France
PC9.F,PC9.F,FRA,,France
RI4.F,POET Technologies Inc.,FRA,,France
S3O.F,Star Navigation Systems Group Ltd.,FRA,,France
3CQ.F,Constantine Metal Resources Ltd.,FRA,,France
144.F,Crown Point Energy Inc.,FRA,,France
EJD.F,Endeavour Silver Corp.,FRA,,France
C67.F,"CBOE Holdings, Inc.",FRA,,France
CB81.F,CKR CARBON CORP.,FRA,,France
CBT.F,Cabot Corporation,FRA,,France
CBOT.PA,CBo Territoria Société Anonyme,PAR,,France
CBK.F,Commerzbank AG,FRA,Money Center Banks,France
C5S1.F,CBS Corporation,FRA,,France
CBJ.F,Cumberland Pharmaceuticals Inc.,FRA,,France
CBHD.F,Coloplast A/S,FRA,,France
CBU.F,"CST Brands, Inc.",FRA,,France
CBE.F,Mersen S.A.,FRA,,France
CBOB.F,Celsion Corporation,FRA,,France
CBGB.F,Carlsberg A/S,FRA,,France
RF6.F,"CBRE Group, Inc.",FRA,,France
CBY.F,"Community Bank System, Inc.",FRA,,France
CBQ1.F,EA Education Group Inc.,FRA,,France
CB4.F,CAC Holdings Corporation,FRA,,France
C5S.F,CBS Corporation,FRA,,France
CBR.PA,ROBERTET CDV 87,PAR,,France
T3W1.F,T3W1.F,FRA,,France
CB5.F,"Commerce Bancshares, Inc.",FRA,,France
CCN.PA,Caisse Régionale de Crédit Agricole Mutuel de Normandie-Seine,PAR,Money Center Banks,France
CCC3.DE,The Coca-Cola Company,FRA,Beverages - Soft Drinks,France
CCE.PA,"Coca-Cola Enterprises, Inc.",PAR,,France
CC6.F,Comtech Telecommunications Corp.,FRA,,France
CCG.F,Salazar Resources Limited,FRA,,France
CW7.F,Shougang Concord Century Holdings Limited,FRA,,France
CCT.F,"Century Communities, Inc.",FRA,,France
CCC3.F,The Coca-Cola Company,FRA,Beverages - Soft Drinks,France
CC.PA,Crédit Industriel et Commercial,PAR,,France
CCI.F,"CIRCOR International, Inc.",FRA,,France
CCN.F,"Care Capital Properties, Inc.",FRA,,France
SHV.F,Shougang Concord International Enterprises Company Limited,FRA,,France
CCJ.F,Cincinnati Financial Corporation,FRA,,France
1C9.F,CCL Industries Inc.,FRA,,France
CDI.PA,Christian Dior SE,PAR,Jewelry Stores,France
CDH1.F,"Cedar Realty Trust, Inc.",FRA,,France
RV9C.F,"REVA Medical, Inc.",FRA,,France
CDS.F,"Cadence Design Systems, Inc.",FRA,,France
42Y.F,CYBG PLC,FRA,,France
CUD.F,Canadian Utilities Limited,FRA,,France
NC0E.F,News Corporation,FRA,,France
PV3.F,pSivida Corp.,FRA,Biotechnology,France
EDO.F,Emerging Capital Limited,FRA,,France
RQQ1.F,OceanaGold Corporation,FRA,,France
CDR.F,"Charles & Colvard, Ltd.",FRA,,France
2GD.F,"GI Dynamics, Inc.",FRA,,France
CD5N.F,"Inuvo, Inc.",FRA,,France
CDVN.F,"Currie Rose Resources, Inc.",FRA,,France
36Z.F,Pixie Group Limited,FRA,,France
99W.F,99 Wuxian Limited,FRA,,France
CRC.F,Canadian Natural Resources Limited,FRA,,France
CDKM.F,Montana Exploration Corp.,FRA,,France
CQQ.F,CQQ.F,FRA,,France
CDM1.F,"Coeur Mining, Inc.",FRA,Silver,France
CDE.F,City Developments Limited,FRA,,France
8SCA.F,Sumatra Copper & Gold plc,FRA,,France
7C4.F,CES Energy Solutions Corp.,FRA,,France
V9LA.F,Canadian Overseas Petroleum Limited,FRA,,France
PC8.F,Canadian Pacific Railway Limited,FRA,,France
C2G.F,"CDK Global, Inc.",FRA,,France
RMEA.F,ResMed Inc.,FRA,,France
S5C1.F,Universal Coal plc,FRA,,France
CDL.F,ChannelAdvisor Corporation,FRA,,France
RJP.F,STRUCT.MONIT.SYSCDIS,FRA,,France
0TG1.F,Teranga Gold Corporation,FRA,,France
CAI.F,Canadian Imperial Bank of Commerce,FRA,,France
PFQ.F,Pacific Century Regional Developments Limited,FRA,,France
CLNV.PA,Cellnovo Limited,PAR,,France
CGR.PA,CeGeREAL SA,PAR,REIT - Office,France
CEZ.F,"CEZ, a. s.",FRA,,France
CEREN.PA,Cerenis Therapeutics Holding SA,PAR,,France
CEN.PA,Groupe CRIT SA,PAR,Staffing & Outsourcing Services,France
CWC.F,CEWE Stiftung & Co. KGaA,FRA,Personal Services,France
RRC.F,Regency Centers Corporation,FRA,,France
CEW3.F,HPI AG,FRA,,France
CNT.F,"Century Casinos, Inc.",FRA,,France
PVJA.F,"CEVA, Inc.",FRA,,France
CE2.F,CropEnergies AG,FRA,Major Integrated Oil & Gas,France
7CF.F,"Cedar Fair, L.P.",FRA,,France
C44.F,China Resources Cement Holdings Limited,FRA,,France
ST9.F,Steppe Cement Ltd.,FRA,,France
56CR.F,Central Rand Gold Limited,FRA,,France
F5U.F,Cellcom Israel Ltd.,FRA,,France
MLROU.PA,Rousselet Centrifugation S.A.,PAR,Diversified Machinery,France
21C.F,"Central China Securities Co., Ltd.",FRA,,France
CG3.F,Celgene Corporation,FRA,Biotechnology,France
EG9.F,Cegid Group SA,FRA,,France
7CI.F,Cronos Group Inc.,FRA,,France
CV7.F,Cerved Information Solutions S.p.A.,FRA,,France
CE3.F,"Chongqing Machinery & Electric Co., Ltd.",FRA,,France
PLZ.F,"Cementos Portland Valderrivas, S.A.",FRA,,France
CEI.F,Core Laboratories N.V.,FRA,,France
FC9.F,CEB Inc.,FRA,,France
TCE1.F,"Celldex Therapeutics, Inc.",FRA,,France
NXWB.F,"Twenty-First Century Fox, Inc.",FRA,,France
SA4.F,Saul Centers Inc.,FRA,,France
CNV.F,Cellnovo Limited,FRA,,France
HOU.F,"CenterPoint Energy, Inc.",FRA,,France
CE9.F,CAE Inc.,FRA,,France
HF1.F,"The Hain Celestial Group, Inc.",FRA,,France
609.F,Cerenis Therapeutics Holding SA,FRA,,France
CEA.F,FRIWO AG,FRA,Communication Equipment,France
THRN.F,Cesca Therapeutics Inc.,FRA,,France
29C.F,Centric Health Corporation,FRA,,France
CLS1.F,Celesio AG,FRA,,France
5CE.F,Certive Solutions Inc.,FRA,,France
CE5.F,Callon Petroleum Company,FRA,,France
GP7A.F,Central Garden & Pet Company,FRA,,France
16R1.F,Centenera Mining Corporation,FRA,,France
CE1.F,Career Education Corporation,FRA,,France
9C1.F,"Cempra, Inc.",FRA,,France
TIC.F,Titan Cement Company S.A.,FRA,,France
CR8.F,CARBO Ceramics Inc.,FRA,,France
CEK.F,CeoTronics AG,FRA,,France
TCM1.F,The Siam Cement Public Company Limited,FRA,,France
TI7.F,Cementir Holding S.p.A.,FRA,,France
C9J.F,Central Petroleum Limited,FRA,,France
JAP.F,Central Japan Railway Company,FRA,,France
GP7.F,Central Garden & Pet Company,FRA,,France
DG3.F,Celanese Corporation,FRA,,France
CTW.F,Celestica Inc.,FRA,,France
CEV.F,CENTROTEC Sustainable AG,FRA,Rubber & Plastics,France
T3K.F,T3K.F,FRA,,France
CXD.F,Cenovus Energy Inc.,FRA,,France
FLI.F,Flight Centre Travel Group Limited,FRA,,France
CEXB.F,"CEMEX, S.A.B. de C.V.",FRA,,France
122.F,"CERULEAN PHARMA DL-,0001",FRA,,France
CRE.F,Cerner Corporation,FRA,,France
C98.F,Vicinity Centres,FRA,,France
CYT.F,"CenturyLink, Inc.",FRA,,France
D2L.F,CeGeREAL SA,FRA,,France
GOU.F,Centerra Gold Inc.,FRA,,France
ICL.F,CELL IMPACT AB B,FRA,,France
GGN.F,Ceragon Networks Ltd.,FRA,,France
SCA.F,Svenska Cellulosa Aktiebolaget SCA (publ),FRA,,France
C95.F,"CHINA SHANSHUI CEM.DL-,01",FRA,,France
472.F,"CELLNEX TELECOM SA EO-,25",FRA,,France
NWXA.F,"Twenty-First Century Fox, Inc.",FRA,,France
US7.F,United States Cellular Corporation,FRA,,France
RY8.F,Roy Ceramics SE,FRA,,France
WCE.F,CECO Environmental Corp.,FRA,,France
CFJ.F,"CERES POWER HLDGS LS-,01",FRA,,France
GEH.F,Cembra Money Bank AG,FRA,,France
CGD.PA,Cegid Group SA,PAR,,France
CTNK.F,centrotherm international AG,FRA,,France
22N.F,"22nd Century Group, Inc.",FRA,,France
CG2.F,"Celadon Group, Inc.",FRA,,France
LSRN.F,CEL-SCI Corporation,FRA,,France
CE7.F,Public Joint-Stock Company Chelyabinsk Zinc Plant,FRA,,France
CU2.F,Cerus Corporation,FRA,,France
CIDA.F,Companhia Energética de Minas Gerais,FRA,,France
CENB.F,Centrica plc,FRA,,France
UNI3.F,Unilever N.V.,FRA,,France
3STA.F,Cequence Energy Ltd.,FRA,,France
TU8.F,"Taubman Centers, Inc.",FRA,,France
7CT.F,Centamin Plc,FRA,,France
CSH.F,CENIT Aktiengesellschaft,FRA,Business Software & Services,France
CFAO.PA,CFAO SA,PAR,,France
CFI.F,Compagnie Financière Tradition SA,FRA,,France
CFS1.F,"Coca-Cola FEMSA, S.A.B. de C.V.",FRA,,France
CFX.F,Capital One Financial Corporation,FRA,,France
CFC.F,UET United Electronic Technology AG,FRA,Conglomerates,France
CFV.F,Cresval Capital Corp.,FRA,,France
CFI.PA,CFI-Compagnie Foncière Internationale,PAR,REIT - Diversified,France
CFO.F,China Outfitters Holdings Limited,FRA,,France
CFZ.F,"Cullen/Frost Bankers, Inc.",FRA,,France
CKNA.F,CFAO SA,FRA,,France
CF3.F,CalAmp Corp.,FRA,,France
CF2.F,The Cheesecake Factory Incorporated,FRA,,France
CF7.F,CI Financial Corp,FRA,,France
CFW.F,"Capitol Federal Financial, Inc.",FRA,,France
VBO.F,"CGN MINING CO.LTD HD-,01",FRA,,France
CGM.F,Capgemini SE,FRA,,France
CGZ.F,Cognex Corporation,FRA,,France
CGD.F,CONSOL Energy Inc.,FRA,,France
CGOB.F,"ModusLink Global Solutions, Inc.",FRA,,France
CGP.F,Chongqing Iron & Steel Company Limited,FRA,,France
94C.F,"CGN Power Co., Ltd.",FRA,,France
GXCN.F,CGX Energy Inc.,FRA,,France
CG5.F,"Community Health Systems, Inc.",FRA,,France
TVRB.PA,Téléverbier SA,PAR,Resorts & Casinos,France
SIK.F,Sika AG,FRA,,France
MLTRC.PA,Laboratoire les 3 Chênes,PAR,Personal Products,France
LTEC.F,Logitech International S.A.,FRA,Computer Based Systems,France
LO3.F,Lonza Group Ltd,FRA,Medical Laboratories & Research,France
LHN.PA,LafargeHolcim Ltd,PAR,,France
HGUA.F,Huber+Suhner AG,FRA,,France
DS5.F,"DKSH HOLDING AG NA.SF-,10",FRA,,France
CTI.F,China Travel International Investment Hong Kong Limited,FRA,,France
CHSR.PA,Chausseria,PAR,Textile - Apparel Footwear & Accessories,France
8GS.F,China Specialty Glass AG,FRA,,France
CA9.F,ChitrChatr Communications Inc.,FRA,,France
SCD1.F,Shandong Chenming Paper Holdings Limited,FRA,,France
7CH.F,CHORUS LTD,FRA,,France
GNBN.F,St. Galler Kantonalbank AG,FRA,,France
4SE.F,Challenger Energy Limited,FRA,,France
45S.F,SOHO China Limited,FRA,,France
OBH.F,OC Oerlikon Corporation AG,FRA,Diversified Machinery,France
DCH1.F,The Dow Chemical Company,FRA,Chemicals - Major Diversified,France
PGH1.F,Pargesa Holding SA,FRA,,France
15W.F,Westlake Chemical Partners LP,FRA,,France
HPD.F,China Power International Development Limited,FRA,,France
L60.F,Highlight Event and Entertainment AG,FRA,,France
MLFIR.PA,FirstCaution SA,PAR,Insurance Brokers,France
NYVC.F,CH. Karnchang Public Company Limited,FRA,,France
8CR.F,Chicago Rivet & Machine Co.,FRA,,France
TGE1.F,mobilezone holding ag,FRA,,France
CS1.F,Chesapeake Energy Corporation,FRA,,France
GBRA.F,Geberit AG,FRA,,France
RIHN.F,Rieter Holding AG,FRA,,France
CHAU.PA,Compagnie Parisienne de Chauffage Urbain,PAR,Water Utilities,France
KRB.F,China Nonferrous Gold Limited,FRA,,France
C3I.F,"China Information Technology, Inc.",FRA,,France
SZ4A.F,Mountain China Resorts (Holding) Limited,FRA,,France
SUL1.F,Sulzer Ltd,FRA,Diversified Machinery,France
CPI.F,CHIPMOS TECH.ADR 20 TA10,FRA,,France
0UB.F,UBS Group AG,FRA,,France
CNO.F,China Railway Group Limited,FRA,,France
RTJ.F,RTJ.F,FRA,,France
CXU.F,"Church & Dwight Co., Inc.",FRA,,France
CHQ1.F,"Cheniere Energy, Inc.",FRA,,France
TNSN.F,Tornos Holding AG,FRA,,France
46C1.F,China Starch Holdings Limited,FRA,,France
HUB.F,HUB.F,FRA,,France
CT1.F,China Energine International (Holdings) Limited,FRA,,France
M04.F,MGM CHINA HLDGS LTD HD 1,FRA,,France
H3DN.F,"Chanticleer Holdings, Inc.",FRA,,France
ISZN.F,Intershop Holding AG,FRA,,France
GEY.F,Garmin Ltd.,FRA,,France
63C.F,"CHIGO HOLDING LTD HD-,01",FRA,,France
HLG.F,Highlight Communications AG,FRA,Entertainment - Diversified,France
SLO.F,Stella Chemifa Corporation,FRA,,France
C9R.F,Chang Run China Investment Holding AG,FRA,,France
E07.F,Eurocash S.A.,FRA,,France
LSPP.F,LINDT SPRUENGLI PS SF 10,FRA,Confectioners,France
MT4.F,Matador Private Equity AG,FRA,Asset Management,France
0CP1.F,PT Charoen Pokphand Indonesia Tbk,FRA,,France
D7N.F,"China Molybdenum Co., Ltd.",FRA,,France
NVAV.F,Charoen Pokphand Foods Public Company Limited,FRA,,France
I3H.F,Interroll Holding AG,FRA,,France
MMPI.F,Champion Iron Limited,FRA,,France
SR2.F,Sunrise Communications Group AG,FRA,,France
CPM.F,China Merchants Port Holdings Company Limited,FRA,,France
P6Z.F,Peach Property Group AG,FRA,,France
RITN.F,Compagnie Financière Richemont SA,FRA,,France
CSX.F,Credit Suisse Group AG,FRA,Money Center Banks,France
D9N.F,Carlo Gavazzi Holding AG,FRA,,France
SR9.F,Swiss Re Ltd,FRA,,France
CNG.F,"China Commercial Credit, Inc.",FRA,,France
EIY2.F,ChroMedX Corp.,FRA,,France
HPG1.F,China Energy Development Holdings Limited,FRA,,France
MLCSP.PA,China Super Power Saving Holdings Limited,PAR,,France
G4RA.F,Banco de Chile,FRA,,France
C7UA.F,Calida Holding AG,FRA,,France
M3Z.F,COLTENE Holding AG,FRA,,France
CH8.F,Coolpad Group Limited,FRA,,France
HVX.F,Helvetia Holding AG,FRA,,France
C5N.F,"ChinaNet Online Holdings, Inc.",FRA,,France
CMN1.F,Chemring Group plc,FRA,,France
FTO.F,Feintool International Holding AG,FRA,,France
GLR.F,Glarner Kantonalbank,FRA,,France
PLG.F,PLG.F,FRA,,France
EVI.F,China Everbright Limited,FRA,,France
CH6.F,"Clean Harbors, Inc.",FRA,,France
HIFH.F,"COSCO SHIPPING Energy Transportation Co., Ltd.",FRA,,France
P2H.F,Partners Group Holding AG,FRA,,France
75C.F,"China Pacific Insurance (Group) Co., Ltd.",FRA,,France
CXM.F,Chemed Corporation,FRA,,France
4CR1.F,Chimera Investment Corporation,FRA,,France
MLOVE.PA,4Service Cloud Tech AG,PAR,,France
G2A.F,Vifor Pharma AG,FRA,,France
KGZ.F,Kingboard Chemical Holdings Limited,FRA,,France
STD.F,Standard Chartered PLC,FRA,,France
RHO.F,Roche Holding AG,FRA,,France
GR0.F,"China Green Agriculture, Inc.",FRA,,France
CPW.F,Check Point Software Technologies Ltd.,FRA,,France
E2S.F,EFG International AG,FRA,,France
